p_val,avg_logFC,pct.1,pct.2,p_val_adj,gene
1.0456219200090757e-10,0.4987277285996896,0.434,0.291,2.4405861234931834e-6,Cxxc5
1.0469944882625969e-10,-0.4317612927055201,0.241,0.362,2.4437898350537276e-6,C130039O16Rik
1.0636655355102198e-10,1.3009388869296061,0.192,0.091,2.482701726434404e-6,Cd93
1.0722511078519843e-10,0.33408910850564677,0.489,0.337,2.5027413108373165e-6,Nedd9
1.1976542642859782e-10,1.2872221139104125,0.117,0.032,2.7954448182699017e-6,Atad5
1.2009992585953126e-10,0.5955543023938987,0.275,0.149,2.803252369487319e-6,Med30
1.2373299212085035e-10,1.1811819486986037,0.142,0.049,2.888051769092768e-6,2610301G19Rik
1.2649849768108734e-10,0.37281649536379113,0.246,0.125,2.9526014343742596e-6,Usf1
1.2687817588404364e-10,0.28031831892330517,0.112,0.028,2.9614635033094624e-6,1600029D21Rik
1.2783028025605884e-10,0.4370523752941109,0.398,0.263,2.9836865714566694e-06,Ilk
1.3114027535124271e-10,0.5702871109177168,0.33,0.199,3.060945166973356e-6,Zfp148
1.3149812798045981e-10,0.49229847060631204,0.688,0.576,3.0692978051919126e-6,Mknk2
1.318567679954107e-10,0.415250921177607,0.342,0.205,3.077668821780881e-6,Gspt1
1.37676478896774e-10,0.47231850327409486,0.324,0.196,3.2135066939296024e-6,Dpf2
1.3816841267085298e-10,1.0205880471137077,0.32,0.202,3.2249889201503793e-6,Hck
1.384304318749706e-10,0.6497099849336374,0.158,0.06,3.2311047103936884e-6,Nnt
1.3886643629033023e-10,0.50192174919097,0.402,0.268,3.241281489452598e-6,Brd3
1.4101449511921645e-10,-0.7197025798094243,0.274,0.385,3.291419330577631e-6,Gramd3
1.4164300793352243e-10,0.6665824641933393,0.228,0.112,3.306089448176347e-6,B230206F22Rik
1.4208006042829768e-10,0.5949005850514189,0.428,0.308,3.316290690456896e-6,Bub3
1.454283967531681e-10,0.7250048548427677,0.188,0.083,3.3944442086156967e-6,Fam98b
1.465651362682128e-10,-0.7013113580769557,0.265,0.379,3.420976845636355e-6,Pim1
1.4895616051751495e-10,-0.552743411847989,0.557,0.638,3.4767857426393164e-6,D8Ertd738e
1.56239922687347e-10,0.6549660146868406,0.28,0.157,3.6467960354453666e-6,Fcho1
1.6369570718296312e-10,1.202905152658143,0.122,0.037,3.820821501357542e-6,Eps8
1.6759102799048224e-10,0.9437611639659029,0.179,0.077,3.911742184325846e-6,Rfc3
1.700259868850537e-10,0.27285108676892733,0.645,0.508,3.968576559884039e-6,Trmt112
1.728084634645137e-10,0.7327709200972401,0.187,0.082,4.033522345725215e-6,Man2a2
1.747077080362198e-10,0.9904735859711753,0.242,0.133,4.0778526132734065e-6,Pdlim2
1.7590550180525293e-10,0.5593020808482598,0.34,0.211,4.105810317636409e-6,Setd5
1.7940600675257105e-10,0.5452244326681672,0.462,0.324,4.187515603611761e-6,Ddx17
1.8499365450603126e-10,0.42518490403871523,0.178,0.074,4.317936889825275e-6,AI314180
1.8802690838104268e-10,0.2650441715349907,0.367,0.23,4.388736068521917e-6,Ndufb2
1.8986018737969985e-10,0.2526433467962983,0.24,0.117,4.431526633629574e-6,Commd2
1.9098258676869202e-10,0.7880594936704712,0.356,0.223,4.45772455776804e-6,Kdm2a
1.9903941042821336e-10,0.903543125572337,0.179,0.077,4.645778878804928e-6,1110028C15Rik
2.029675516978757e-10,0.36862788596799145,0.577,0.444,4.737465624180117e-6,Lrrc33
2.0567212019395132e-10,1.5490944539105087,0.112,0.031,4.800592957447017e-6,2900060B14Rik
2.094464081755149e-10,0.8763016633521907,0.158,0.06,4.888688613224694e-6,Gga1
2.2188971294456538e-10,0.578605783928313,0.428,0.304,5.1791277898391005e-6,Hdgf
2.3462000811213976e-10,0.9741304848805572,0.214,0.105,5.476265609345454e-6,Axin1
2.3524847496289063e-10,0.7669449869277174,0.323,0.196,5.49093465410883e-6,Chtf8
2.4968297571439177e-10,0.46947423454664516,0.486,0.351,5.827850336149618e-6,Dnm2
2.5328837800548363e-10,0.7973660323673935,0.222,0.114,5.912004031025993e-6,Ap1ar
2.5808433478494677e-10,0.8368058416872679,0.229,0.117,6.023946458215443e-6,Stard5
2.6073123105643976e-10,0.3432181978568818,0.243,0.125,6.08572766408836e-6,Ccnh
2.6639281659615483e-10,1.1339884662621862,0.19,0.088,6.2178747321708495e-6,Dnajc13
2.718731850792811e-10,-0.6614164418071518,0.404,0.51,6.3457920129355e-6,Rgs2
2.7218079756113565e-10,0.5886927484738216,0.478,0.356,6.352971995874467e-6,Pdia4
2.724681920336951e-10,0.4248795754336463,0.365,0.233,6.3596800702584765e-6,Rfc2
2.816293507765866e-10,0.3564047459371684,0.359,0.22,6.573510676476308e-6,Trim27
2.842860522581461e-10,1.1404134900779916,0.202,0.097,6.635520745757388e-6,Pi4kb
2.8828249711638043e-10,0.5362379454092594,0.123,0.037,6.7288017651934354e-6,Krt19
2.9502963529300934e-10,0.4257758637480711,0.596,0.464,6.886286717374131e-6,Tln1
3.0185956960840854e-10,0.31742514925406073,0.288,0.163,7.045704214229864e-6,Herc2
3.1133963030856534e-10,1.0050994678771148,0.196,0.092,7.2669783110322235e-6,Bap1
3.126606056105742e-10,0.6402114911709758,0.359,0.222,7.2978111955564124e-6,Pdcd6ip
3.233188819236548e-10,-0.6399004399963157,0.805,0.837,7.546586022980027e-6,Hsp90aa1
3.334982679393181e-10,0.5195062296801263,0.253,0.137,7.784183071971623e-6,Tfg
3.3849444887583276e-10,0.44449626953265,0.367,0.24,7.900798931210812e-6,Lsm7
3.394325911973906e-10,0.3400133896381359,0.438,0.305,7.922696111138294e-6,Srsf9
3.4942702987290567e-10,0.6842906984278327,0.199,0.092,8.155976304263492e-6,Zfp280d
3.5036958314272647e-10,0.5915332555330495,0.196,0.091,8.177976440134379e-6,Dscr3
3.556591289612819e-10,0.5459207344511654,0.181,0.079,8.301439729085281e-6,Pigv
3.6134138466244453e-10,-0.8792669554653749,0.414,0.522,8.434069259406118e-6,Sparc
3.6721834411389246e-10,0.7583250344920027,0.305,0.183,8.571243369962364e-6,Herc1
3.6738612359024215e-10,1.2116888329615587,0.122,0.039,8.575159510719842e-6,Wdhd1
3.7875633000601467e-10,0.7364969549687452,0.294,0.171,8.840551498670389e-6,Ppp3r1
3.8180549007161783e-10,0.6060955371992316,0.142,0.051,8.911721943761632e-6,Gstt2
3.860687036312494e-10,0.3036304969496868,0.439,0.294,9.011229611456993e-6,Psip1
3.912017428094822e-10,0.4938684633058088,0.638,0.527,9.131039878916124e-6,Sept1
3.91360994420259e-10,0.6987627401755891,0.257,0.143,9.134756970763265e-6,Krcc1
3.9478614182100437e-10,0.5119420707382298,0.497,0.361,9.214703336244064e-6,Esyt1
4.0613602499941516e-10,-0.26460660951788206,0.72,0.804,9.47962095951135e-6,H2-DMa
4.084754273709884e-10,0.7383147579617129,0.188,0.085,9.53422495026624e-6,Ncoa2
4.087323827623589e-10,0.5053934460912886,0.44,0.314,9.54022254605622e-6,Snrnp70
4.1485261812122236e-10,0.5262182425848043,0.282,0.16,9.68307495956745e-6,Cuedc2
4.2051894803289465e-10,0.5449953658118059,0.422,0.293,9.815332766035794e-6,Fubp1
4.371478359533478e-10,0.8269670405629195,0.218,0.112,1.0203467638987091e-5,Eif4enif1
4.3790009714294447e-10,0.9985454991808775,0.183,0.083,1.0221026167413467e-5,Lynx1
4.3850940103419314e-10,0.43106272052573047,0.327,0.2,1.0235247929539101e-5,Sae1
4.397894708462129e-10,0.36446699335030264,0.466,0.317,1.0265126039021455e-5,Cd48
4.5687876954874783e-10,0.32749557679421715,0.252,0.128,1.0664007360037323e-5,Nans
4.793857495606275e-10,0.6357332959376718,0.171,0.071,1.1189342780494607e-5,Ccdc69
4.877892631203443e-10,0.7870735181351338,0.112,0.031,1.1385489190491956e-5,Bcr
4.8995134373568095e-10,0.3960285311782725,0.137,0.048,1.143595431413453e-5,Dzip3
4.950824729472417e-10,0.5148616001444464,0.355,0.225,1.1555720001061568e-5,Gatad2a
4.969187861909929e-10,0.3404203660657359,0.746,0.658,1.1598581388483964e-5,Zfp706
5.414950738306846e-10,0.4400856931230126,0.192,0.088,1.2639036518282009e-5,Cstf2
5.415242416313164e-10,0.5864007253720778,0.161,0.063,1.2639717323916555e-5,Ppil3
5.427122804703139e-10,0.34282529348530755,0.529,0.399,1.2667447338457596e-5,Ctcf
5.529059565584658e-10,0.36569990922770046,0.322,0.193,1.290537793203115e-5,Fryl
5.726795682154001e-10,0.36428452486361884,0.771,0.687,1.3366913801715654e-5,H2afy
5.804663958638992e-10,0.374726699777161,0.304,0.183,1.3548666145859272e-5,Cnot1
5.859952989178835e-10,0.6415955888907794,0.183,0.082,1.3677716272042317e-5,Ttc4
5.933459259133578e-10,0.48498495944264164,0.137,0.048,1.3849287256743685e-5,Tubgcp5
6.016393711196605e-10,1.0266500307601123,0.319,0.203,1.4042864561303996e-5,Asxl2
6.099196045990973e-10,0.5346080925041079,0.389,0.267,1.423613349094753e-5,Ncaph2
6.320316453676569e-10,0.4305015148587916,0.664,0.527,1.475225063452648e-5,Vars
6.507277267415422e-10,0.3103231468132499,0.499,0.345,1.5188635869874337e-5,Psmb10
6.803219262843374e-10,0.7561327276382395,0.173,0.077,1.587939408140272e-5,Haus4
6.85316385327328e-10,0.47771339606790164,0.351,0.217,1.5995969749925163e-5,Baz2a
6.868854296421363e-10,0.2762260832492158,0.513,0.379,1.6032592813277103e-5,Smchd1
6.993867362709453e-10,0.5654180635445805,0.204,0.102,1.6324385811300132e-5,Ylpm1
7.032147994189084e-10,0.3835969637553185,0.303,0.179,1.641373663323674e-5,Stra13
7.037191170253214e-10,0.4553690452065897,0.329,0.199,1.6425507910488027e-5,Zc3h13
7.04830768246753e-10,0.2541484951713917,0.18,0.08,1.6451454961647463e-5,C2cd3
7.066321930011071e-10,0.6208733841864169,0.134,0.046,1.649350201683884e-5,Glrx
7.11706261087534e-10,1.8184504884779882,0.146,0.06,1.661193584004413e-5,Bcl2l1
7.455224836975437e-10,0.7681417377835271,0.201,0.097,1.7401240291984368e-5,Pdpk1
7.503239254251886e-10,1.072520393168305,0.135,0.048,1.7513310743349326e-5,Rbl1
7.668373939064796e-10,0.623037777757208,0.162,0.066,1.7898751611171143e-5,Ap1s1
7.689255781749732e-10,0.5842547768629793,0.179,0.082,1.794749192018205e-5,Psat1
7.834601269937014e-10,0.46763336022534296,0.284,0.156,1.8286742824159982e-5,BC002163
7.912096870606978e-10,0.3725642243719385,0.205,0.097,1.846762530568375e-5,Acyp1
8.036118885749072e-10,0.37012944253327706,0.516,0.378,1.875710509122691e-5,Rcc2
8.131310710449289e-10,0.37675047098687386,0.595,0.468,1.8979292329259685e-5,Vcp
8.152383456123097e-10,-0.2806409172657922,0.905,0.932,1.902847822493692e-5,Serp1
8.263220824083317e-10,0.6239393726574143,0.495,0.663,1.9287183725492868e-5,Hmgb2
8.315920644513706e-10,0.8046320554375705,0.13,0.045,1.941019037635944e-5,Hmgn3
8.57482558426941e-10,0.7007619689235969,0.193,0.091,2.001450039624323e-5,2310009A05Rik
8.630098059178961e-10,0.40729201104711166,0.381,0.247,2.0143511879929614e-5,Arhgap4
8.721748935427943e-10,0.5574611482914493,0.31,0.191,2.0357434190182362e-5,2310037I24Rik
9.292306984558691e-10,0.6063572368785701,0.222,0.114,2.168917373265844e-5,Pdcd2
9.307847755300153e-10,0.6629901484049059,0.217,0.114,2.1725447445646086e-5,Eif4ebp1
9.484190588894106e-10,-0.7594397928551064,0.089,0.169,2.2137049253537733e-5,Dnajb2
9.511100873341743e-10,0.2978086126286077,0.168,0.071,2.2199860548466964e-5,Fxn
9.534098219638752e-10,0.28849680991370796,0.418,0.28,2.225353865445881e-5,Mrps14
9.578164687652258e-10,0.570333927628,0.445,0.31,2.2356394197449135e-5,Zmynd8
9.637568365772542e-10,0.4963137757271925,0.534,0.408,2.249504832254969e-5,Ogdh
9.715750797124678e-10,1.1700685699507969,0.146,0.057,2.2677533935568708e-5,Golph3l
9.766889850652358e-10,0.6582448259622788,0.426,0.304,2.279689760040767e-5,Slc44a2
9.814255727469846e-10,0.8388392718495834,0.104,0.028,2.2907454293487366e-5,Hdac8
9.938800605561193e-10,0.424516093403958,0.264,0.146,2.319815449344038e-5,Cxxc1
9.966081384022571e-10,0.289323333634969,0.46,0.314,2.3261830558447084e-5,Arhgap17
1.0132410758918248e-9,0.41188368348734006,0.499,0.368,2.3650059952391083e-5,Mapk1
1.0501019931564301e-9,1.1498018844641171,0.202,0.103,2.4510430622264234e-5,Mcm2
1.0523796528938638e-9,0.3253086308786788,0.372,0.236,2.4563593478195676e-5,Polr2g
1.0614076599095413e-9,0.8949167805164047,0.192,0.092,2.4774316189948604e-5,Rnpep
1.0661248001771652e-9,0.3469376542997882,0.341,0.208,2.4884418960935214e-5,Tfeb
1.0720614216317815e-9,0.6967278981895033,0.184,0.083,2.502298564230741e-5,Eif2s3y
1.0912204139813399e-9,0.4233540946520842,0.425,0.296,2.5470175682738453e-5,Eif3b
1.1310917337330267e-9,0.38266028463741497,0.255,0.137,2.6400812157062578e-5,Rnf5
1.1453689314323333e-9,-0.7949005714663224,0.27,0.364,2.673405622856209e-5,3230401D17Rik
1.1512159886628489e-9,0.617892908871648,0.267,0.151,2.6870532391379556e-5,Cpne1
1.1645659211541437e-9,0.28213025691159377,0.446,0.307,2.7182133165658867e-5,Swi5
1.1717434736237615e-9,0.3987800167928959,0.31,0.188,2.7349664417852217e-5,C80913
1.18773015635939e-9,0.571635372737128,0.349,0.231,2.7722809579584523e-5,Supt16h
1.1919550745736578e-9,-0.31969499078517627,0.081,0.16,2.7821423395623747e-5,C1qa
1.1975030032989342e-9,0.4499224188256319,0.286,0.168,2.7950917600000423e-5,Lonp2
1.2105383177560259e-9,1.2519676177492092,0.151,0.063,2.82551748747434e-5,Cdca7
1.2434156489561712e-9,0.6624053352531956,0.188,0.088,2.9022564662285992e-5,Pik3cg
1.2719314431484614e-9,0.428269009652138,0.367,0.242,2.9688151814528235e-5,Psmb7
1.2985105710234e-9,0.5818214042343279,0.336,0.206,3.030853523825718e-5,Mga
1.3174758698408565e-9,0.3352741114508051,0.336,0.21,3.075120427795543e-5,Ccdc56
1.3197989407567193e-9,0.693261944438206,0.209,0.105,3.080542707620258e-5,Dhdds
1.3363447565938366e-9,0.5739029702859142,0.273,0.156,3.119162296365674e-5,D730005E14Rik
1.339819187955011e-9,0.4766670131730102,0.403,0.284,3.127271966605791e-5,Alyref
1.3843170645367039e-9,0.6804439345336886,0.174,0.077,3.231134460335121e-5,Csrp2
1.4012684348059929e-9,0.2574815598786264,0.938,0.9,3.2707006536806676e-5,Gnai2
1.4114642869807462e-9,0.6707213326470747,0.214,0.109,3.2944987922417594e-5,C1galt1
1.4212823697513142e-9,0.5907327440439758,0.524,0.41,3.3174151792365425e-5,Slc1a5
1.4524884774513782e-9,0.31919864468159886,0.504,0.379,3.3902533552192616e-5,Calm3
1.4568307423253737e-9,0.40489342622793423,0.486,0.364,3.400388635661655e-5,Bach2
1.4579742789448332e-9,0.6379441243860056,0.211,0.106,3.403057764485135e-5,Bzw2
1.4793124943321393e-9,0.644870039085832,0.3,0.183,3.452863293020646e-5,Rin3
1.5121623391132355e-9,0.48429598780319694,0.326,0.205,3.5295381157242026e-5,Copb2
1.5158486731577675e-9,0.8159779405534477,0.204,0.103,3.538142388017545e-5,Tbl1x
1.5444456129024176e-9,0.3175218840914509,0.436,0.307,3.604890505075533e-5,Taok1
1.5581103739554818e-9,0.6677533453236322,0.179,0.082,3.63678542384949e-5,Cep192
1.5642523666754057e-9,0.4633694862313438,0.219,0.109,3.6511214490570646e-5,Rpa3
1.6112127441728494e-9,0.7623243550627596,0.143,0.054,3.760731666173848e-5,Recql5
1.6260498523287317e-9,0.40859795025056744,0.524,0.407,3.7953629603204926e-5,Eif4h
1.6297443177101385e-9,-0.9031348258664498,0.076,0.151,3.803986211967234e-5,Cpe
1.6314615787737596e-9,0.3942059269048821,0.291,0.169,3.8079944710158327e-5,Prr5
1.6661779638466034e-9,0.8288125718058406,0.174,0.079,3.889025985414357e-5,Zkscan3
1.6859366745589093e-9,0.3021472154949958,0.901,0.812,3.93514479208795e-5,Actr3
1.6959226101653856e-9,-0.30249230800158244,0.963,0.958,3.9584529643870265e-5,Hsp90ab1
1.775626707718885e-9,0.7834280805168707,0.127,0.045,4.14449029848665e-5,Agpat9
1.7920113532773739e-9,0.618778685052054,0.356,0.23,4.182733699684718e-5,Morc3
1.8207178869424917e-9,0.2510299063594159,0.405,0.263,4.24973761991247e-5,Fxc1
1.8493435555630035e-9,-1.1605621398830017,0.078,0.151,4.3165527930396066e-5,Ins1
1.886144447398396e-9,0.6178164646798128,0.31,0.193,4.402449754672596e-5,Trim33
1.887318058214975e-9,0.43581290479911594,0.68,0.593,4.405189079679573e-5,Eif4g2
1.90806072664187e-9,0.6596596598593227,0.109,0.032,4.4536045420547886e-5,Smpd4
1.9104756309158953e-9,0.6132236360324428,0.22,0.116,4.459241170120791e-5,Med8
1.9323525765368998e-9,0.8768313098586449,0.125,0.043,4.510304148894778e-5,Fam193b
1.9638448697830856e-9,-0.29452785542283877,0.412,0.549,4.5838103105607e-5,Ms4a4c
1.979143077380599e-9,0.49055259582299193,0.312,0.191,4.619517856914056e-5,Hibadh
1.992352051110129e-9,0.6284808458738134,0.282,0.169,4.6503489224961525e-5,Glt25d1
2.06270923329359e-9,0.3358864610828243,0.462,0.324,4.814569621430568e-5,Was
2.0790853334099472e-9,0.5411224997211845,0.278,0.165,4.852793076712158e-5,Fam55c
2.125393790169552e-9,0.40667252790003783,0.279,0.162,4.9608816456347514e-5,Snrnp200
2.1278907657451265e-9,0.6703085140953209,0.26,0.149,4.9667098363257e-5,Def6
2.1442382605873807e-9,0.8290626891755402,0.312,0.196,5.004866524037005e-5,Chd6
2.1509683603388324e-9,0.8468696200384738,0.326,0.222,5.020575249866869e-5,Dck
2.1642948060886946e-9,0.778766848412833,0.113,0.035,5.051680506891622e-5,9930111J21Rik2
2.1813563690252377e-9,0.5878212130849585,0.197,0.096,5.0915039009418074e-5,Atp13a3
2.1829364032227163e-9,0.790284995415881,0.427,0.3,5.095191858762142e-5,Eif4g3
2.1905617529765963e-9,0.3636063189502705,0.51,0.387,5.112990187622673e-5,Uqcr11
2.19577716792215e-9,0.6381736680079078,0.292,0.173,5.12516348764709e-5,Heatr6
2.2004354395523537e-9,0.2978547315348221,0.702,0.621,5.136036359459149e-5,Ywhae
2.2036504843471422e-9,0.7496720472341343,0.165,0.072,5.1435405955146646e-5,Lrwd1
2.2368894548771346e-9,1.4415126161952134,0.225,0.129,5.22112367662872e-5,Lmnb1
2.3041583720834814e-9,0.302517192884153,0.161,0.068,5.378136056280054e-5,Rnaseh2b
2.342952442010648e-9,0.2837494152272635,0.445,0.314,5.468685294897053e-5,Nudt3
2.3489485502685357e-9,0.7441666337386188,0.282,0.165,5.4826808111817894e-5,Mast4
2.378041635934801e-9,0.9034815505209841,0.173,0.08,5.550586982435419e-5,Ubr7
2.395647016571717e-9,0.32842906344942335,0.616,0.521,5.591679701380044e-5,Ywhah
2.4114013878036944e-9,0.30893898731509317,0.416,0.276,5.628451979272603e-5,Erbb2ip
2.4354924766564757e-9,0.9413881116996659,0.129,0.046,5.68468298976388e-5,1810026J23Rik
2.482055017945832e-9,0.2576839930762098,0.65,0.532,5.793364617387366e-5,Mcmbp
2.584800852465525e-9,0.7453214701961319,0.188,0.091,6.033183669739782e-5,Ltn1
2.6408090828050014e-9,0.3770415989313074,0.579,0.467,6.163912480175154e-5,Thrap3
2.654781522096226e-9,0.3384732356410973,0.503,0.376,6.196525550724802e-5,Dnajc9
2.6700553377715218e-9,0.3019071106317961,0.433,0.299,6.23217616389251e-5,Aff3
2.6896164106383957e-9,-0.3161423203914695,0.125,0.216,6.277833664071079e-5,Dpt
2.6907077750095496e-9,0.40817070481713724,0.346,0.225,6.28038101764979e-5,Ptpra
2.697701625551943e-9,1.0268432878491707,0.224,0.122,6.29670536420079e-5,Men1
2.7115370100131535e-9,0.7349644297684819,0.237,0.131,6.328998535071702e-5,Rap2b
2.7476641410799693e-9,-0.41861281131454264,0.168,0.263,6.413322871694757e-5,Tob1
2.7539867861040077e-9,0.6516829767864443,0.194,0.094,6.428080557445365e-5,Zfp238
2.7665693454617626e-9,0.2745715434841336,0.286,0.169,6.4574495092423e-5,Tial1
2.7833916142922296e-9,0.7309459506512037,0.336,0.225,6.496714366919493e-5,Acly
2.792710088708848e-9,1.153158618033832,0.121,0.042,6.518464618055323e-5,Zfp961
2.8051934236605565e-9,0.46551094927579406,0.28,0.166,6.547601970166105e-5,Impa1
2.8582435296273113e-09,0.3589765519352488,0.348,0.223,6.671426222503108e-5,Cnot3
2.920308523338704e-9,0.5945101886480746,0.399,0.28,6.816292124324868e-5,Msi2
2.939689518429373e-9,0.6160411065469371,0.161,0.069,6.861529304966e-5,2310061C15Rik
2.9562860285312844e-9,0.4298485919984074,0.38,0.256,6.900267219194871e-5,Setd2
2.9951031364050996e-9,0.5780310107237479,0.149,0.06,6.990870230683143e-5,Dynlt1a
3.0100155256469563e-9,0.527504170462036,0.271,0.16,7.025677238412561e-5,Zranb2
3.011297346137349e-9,-0.4008268071153753,0.115,0.208,7.028669135619187e-5,P2ry12
3.027065840674191e-9,0.5487998502518989,0.258,0.148,7.065474378717629e-5,Psmd5
3.0497081184708538e-9,0.4080305825419259,0.485,0.371,7.118323719322819e-5,Txn1
3.1154513478531793e-9,0.3027936870716834,0.309,0.19,7.271774991024106e-5,Mcrs1
3.1360604870733472e-9,0.3262930404226556,0.317,0.193,7.319878782877899e-5,Ndufs5
3.2964568267262865e-9,0.448145385575212,0.389,0.267,7.694259879261826e-5,Ankle2
3.309438817602411e-9,-0.3654213223941767,0.717,0.79,7.724561144165788e-5,Snx5
3.4653972048783874e-9,0.3417995764269204,0.358,0.236,8.088583615906643e-5,Fam96a
3.5702882084284732e-9,0.3045604037791323,0.516,0.379,8.3334097072929e-5,Acin1
3.5917832927705188e-9,0.6474078225207602,0.251,0.142,8.383581383655668e-5,Nfyb
3.6416937472592293e-9,0.499414624512434,0.226,0.12,8.500077375477768e-5,Dera
3.6431975858355532e-9,0.6208367252635529,0.185,0.091,8.503587485098765e-5,Ppp2r5d
3.6943320708167142e-9,0.35253504500811594,0.206,0.103,8.622940486493292e-5,Ino80b
3.7362832638101505e-9,0.7512837726726223,0.22,0.119,8.720858766059272e-5,Atad2
3.761459189453368e-9,-0.5315098090054207,0.187,0.29,8.779621894103107e-5,Adck3
3.854000293766972e-9,0.3465122027488077,0.43,0.297,8.995622085681488e-5,Vav1
4.1395954454712526e-9,0.39722191715401767,0.231,0.123,9.662229729274451e-5,5430417L22Rik
4.17801921298876e-9,0.7660854784327427,0.185,0.089,9.751914645037066e-5,Rpgrip1
4.2747382338011065e-9,0.6151106826423236,0.279,0.165,9.977666511515162e-5,Mkl1
4.297319826437849e-9,0.383145564173625,0.619,0.508,1.0030374206888584e-4,Plekha2
4.486524479657768e-9,0.3176852034700999,0.293,0.177,1.0471996787969196e-4,Man1a2
4.624213560845733e-9,0.48514644285433217,0.315,0.199,1.0793376872370027e-4,Vdac1
4.802236400432682e-9,0.7562045913513424,0.157,0.068,1.1208899982249924e-4,Ints2
4.805737745505335e-9,0.35638508783105527,0.378,0.256,1.1217072471784001e-4,Khsrp
4.878383538422664e-9,0.7208600051570455,0.498,0.396,1.138663501703234e-4,Nucks1
4.917208552432441e-9,1.2980725021665829,0.103,0.031,1.1477256482232561e-4,Aurka
4.938232384698719e-9,0.3214633983747657,0.355,0.228,1.152632820912528e-4,Churc1
4.956304347949615e-9,0.5277651273629251,0.169,0.077,1.1568509978549198e-4,Btrc
5.03699678448985e-9,0.5440003038744874,0.335,0.223,1.175685419467776e-4,Rnf10
5.136235095405743e-9,0.26047689991897993,0.368,0.243,1.1988486336186544e-4,Clns1a
5.291861961063132e-9,0.4223052280152797,0.228,0.12,1.2351735003317458e-4,Ivd
5.293198421968203e-9,-0.8151152295405169,0.306,0.398,1.2354854436715985e-4,Nfe2l2
5.53091572165227e-9,2.226776001973964,0.12,0.045,1.2909710385908564e-4,Cdc20
5.561653442737022e-9,0.6419371395060871,0.174,0.08,1.2981455300692483e-4,Minpp1
5.6289406009264005e-9,-0.7328659605152645,0.272,0.373,1.3138510256622312e-4,Anxa2
5.698092904860343e-9,0.6416250116845372,0.31,0.197,1.3299918649234527e-4,Arhgef18
5.764281183507551e-9,0.4980183804281735,0.66,0.584,1.3454408710424976e-4,Csnk2a1
5.960149776965796e-9,0.44150588718951944,0.599,0.476,1.3911585594415864e-4,Lrp10
6.17695357979879e-9,0.7597675636459393,0.159,0.069,1.4417627350608357e-4,Tsfm
6.215335246508577e-9,0.5215886174654063,0.262,0.153,1.450721399887567e-4,Stard7
6.270564201663611e-9,0.41498536888755044,0.28,0.169,1.4636123903103034e-4,Sf3a1
6.30037778537991e-9,0.4111692958743136,0.348,0.225,1.470571178885525e-4,Trip12
6.411572479446253e-9,0.3175867337177656,0.29,0.174,1.49652513242755e-4,Mrpl34
6.412241384945694e-9,0.5890099239163078,0.27,0.162,1.4966812616601743e-4,Vps13b
6.414315414431357e-9,0.5993839332568061,0.252,0.143,1.497165360882423e-4,2510039O18Rik
6.4850488774810084e-9,-0.44833518724740973,0.357,0.465,1.5136752584928422e-4,Fxyd5
6.7320461033048555e-9,0.66306834057686,0.237,0.134,1.5713268809723862e-4,Gbf1
6.752461065328539e-9,0.45928808228328943,0.544,0.438,1.5760919372583343e-4,Hnrnpd
6.887547872783228e-9,1.0791914721113702,0.125,0.046,1.6076225489863335e-4,Tmem129
6.935443415142936e-9,-4.160378679086768,0.068,0.134,1.6188018475285127e-4,Hspa1a
7.1030242723553496e-9,0.43454794247411765,0.609,0.513,1.657916895410462e-4,Ewsr1
7.153591446414072e-9,0.8296860434408038,0.11,0.035,1.6697197795075087e-4,Ammecr1
7.1699840252605455e-9,0.6873046504467899,0.123,0.045,1.6735459713360638e-4,Hirip3
7.221602289492365e-9,1.078346732939107,0.16,0.072,1.685594190390413e-4,Zbtb17
7.261339922450562e-9,0.38482827353126225,0.579,0.441,1.6948693512991856e-4,Map4k1
7.406376185374822e-9,0.27693871812723536,0.236,0.129,1.7287222654283372e-4,5730437N04Rik
7.578649878088267e-9,0.5300199087456963,0.128,0.048,0.00017689326680445824,Fut8
7.836194062953023e-9,0.49355002011324256,0.546,0.431,1.829046056233865e-4,Ccni
7.99664005785144e-9,0.46350501841503267,0.365,0.247,1.8664957559031046e-4,Rpa1
8.008819744521338e-9,0.8235512691127163,0.211,0.112,1.8693386165687256e-4,Bms1
8.01612406482577e-9,0.4519381168310197,0.541,0.442,1.871043517970983e-4,Nono
8.065322474827254e-9,1.0230821243286652,0.207,0.111,1.8825269188494295e-4,Gclc
8.19052639073563e-9,-0.3201905297208062,0.073,0.143,1.9117507648616034e-4,Cxcl1
8.247687137609434e-9,-1.211914292501092,0.228,0.324,1.925092654789418e-4,Impact
8.350482214935089e-9,0.40547418701654125,0.275,0.162,1.949086053787999e-4,Atp8a1
8.397429807398042e-9,0.2953622216977019,0.597,0.47,1.960044091344777e-4,Mtpn
8.64217365263133e-9,0.4253658169112189,0.595,0.488,2.0171697522606787e-4,Eif4g1
8.944340141515564e-9,-0.48271383434984294,0.18,0.277,2.087698432431148e-4,Rhob
9.015723022311424e-9,0.6315101347289573,0.387,0.273,2.1043599106377095e-4,Myo1g
9.276195020965949e-9,0.5863144010726264,0.134,0.052,2.1651566798436622e-4,Zfp143
9.346700336646617e-9,0.7521203764883033,0.173,0.085,2.181613325576687e-4,Rcbtb2
