p_val,avg_logFC,pct.1,pct.2,p_val_adj,gene
0.009963677209887882,0.5729248989395357,1,0.365,1,Ddx46
0.009987357714240181,0.9953621446349796,1,0.592,1,Capza2
0.010009257053507515,-1.079834282455214,0.25,0.029,1,Slc35e4
0.01009034600676475,-1.2304841021466757,0.75,0.181,1,Tars
0.010114954169217327,-0.44996195316537335,1,0.285,1,Mgat2
0.01011537016235043,-1.3673053838781541,1,0.277,1,Glt25d1
0.010146945494492734,-1.6526494184526677,0.5,0.095,1,Zfp868
0.010177565674023082,0.3554378679074617,1,0.352,1,Sar1a
0.01019260984169245,-0.37561807165556793,1,0.312,1,Lsm14a
0.010220602343198546,-2.1245232520887933,0.75,0.169,1,Rab9
0.010256146160198787,-0.6902401086669259,0.5,0.099,1,Gba2
0.010259921357059564,0.27154396295658856,1,0.317,1,Zc3h13
0.010304838198693997,-2.058619626387051,0.5,0.093,1,Ogfod2
0.010308969896744413,-0.4548395386275672,1,0.292,1,Eif4e
0.010337020526871389,0.4024230595107427,0.25,0.03,1,Slc2a5
0.010358082013227942,0.4410284618466971,1,0.339,1,Ndufa10
0.010390001850583898,-0.5183699141242474,0.25,0.029,1,Cpeb2
0.010394877858896454,0.6112474057387729,1,0.387,1,Tmem167
0.010405444914263382,-0.7502662669425787,0.25,0.029,1,Nfxl1
0.010419491775251161,-0.7560784092635067,0.5,0.099,1,Trim39
0.010443568832297764,-0.7825183258569002,1,0.277,1,Nfx1
0.010445509352593444,-1.728340680508751,1,0.259,1,Ccndbp1
0.01045508820121435,-0.5356612375190424,1,0.254,1,Psmg4
0.01047500954887507,0.8209985243878171,1,0.378,1,Ndufc2
0.010511764659362209,0.4323630304581467,1,0.349,1,Atp6ap2
0.010615981862524953,-1.5574324635014305,1,0.267,1,Mpnd
0.010623794043097797,-0.46390915100040875,1,0.314,1,Slc30a5
0.010646882761684226,0.8073516633637947,1,0.395,1,Kars
0.010661119607931863,1.2349336201249566,1,0.523,1,Spnb2
0.010721952996972473,-0.42263472648266154,1,0.29,1,Chtf8
0.010727371589027824,-1.0129659038212706,1,0.257,1,Pgp
0.010756592546964504,0.5564481227417435,1,0.338,1,Adh5
0.010794461283232665,-1.1466983333440464,1,0.257,1,Eny2
0.010825455666565606,-0.8210700388043692,1,0.306,1,Mgrn1
0.01088809874541904,-0.3003685013256234,1,0.297,1,Mtmr2
0.010924858576474265,1.047637658172678,1,0.501,1,Ctsa
0.010958127253280193,0.499173873787492,1,0.347,1,Ergic3
0.010961311201804895,-0.8607599020875929,1,0.996,1,Rps9
0.011072763122405585,0.3897948691585209,0.25,0.031,1,Pcp4l1
0.011107461591697381,-0.47586200963408665,0.75,0.193,1,Ddx52
0.011114933621774075,-6.722440799358499,0,0.726,1,Spib
0.011189381108513441,-0.4363574360067224,1,0.299,1,Gem
0.011210590756201358,-0.9587070300754084,1,0.267,1,Polr2c
0.01129160742797384,-0.3882609260462213,1,0.268,1,Cdc26
0.011326610307277149,-1.4234781599141946,0.75,0.186,1,Dgcr2
0.011369927731985901,-0.9142309592505327,1,0.272,1,Chrac1
0.011377619101447545,-0.6111039531318259,0.75,0.185,1,Clk2
0.011385776973807323,-0.48100361429994143,1,0.297,1,Zc3h7a
0.011496984821859029,-0.2697947151363209,1,0.298,1,Adrb2
0.011502444958785937,0.8074577590338281,1,0.435,1,Cybb
0.011536213674741278,-0.28389424048964784,1,0.343,1,Gdi1
0.011540656570589924,-0.9723167040564746,0.75,0.18,1,Ppp1r13b
0.011635182813000328,-1.1526647424403889,1,0.981,1,H3f3a
0.011641236826656604,0.7433921434511701,1,0.397,1,Atpif1
0.01168919908575269,-0.9311258280879686,1,0.335,1,Rassf2
0.011702479710456858,0.5707215468542355,1,0.342,1,Gltp
0.01171410995573935,-0.28157759668909943,1,0.303,1,Ctage5
0.011740147534824287,-0.34179493454628984,1,0.274,1,Ppp1r14b
0.011758268297025901,0.2561939814727978,1,0.306,1,C1qbp
0.01182432403887159,-1.550491694605964,1,0.266,1,Nubp2
0.011880265536344761,0.5463512347783626,1,0.439,1,Tm9sf2
0.011895902754282341,-0.6667670190573527,1,0.263,1,Tmem128
0.011922558386897718,0.6589817631456327,1,0.367,1,Mrpl23
0.01195653870005218,-0.5333746564434794,1,0.293,1,Gramd3
0.012027728509561282,-1.6844597891495798,0.5,0.095,1,1110004E09Rik
0.01203024482599223,-1.2345110917211626,1,0.263,1,Txndc9
0.012050008557332025,0.2975786244917824,1,0.321,1,Trappc4
0.01219631391703711,0.35955557801263005,1,0.38,1,Ube2k
0.01219676066531264,-0.7871507961852302,1,0.313,1,Sema4d
0.012323102046511509,-0.6822553481091629,1,0.303,1,Pkn1
0.01236780294706775,-0.30155986638047194,0.75,0.197,1,Dynlt1f
0.012400576746418096,-0.8676618035986876,1,0.276,1,Rae1
0.012460230637819746,-7.354429183912222,0,0.713,1,H2-DMb2
0.012508984929163337,-1.1761344389854411,0.5,0.096,1,Cbx6
0.012551639970778513,-1.0198129008262304,0.25,0.03,1,Zfp516
0.012564284673995365,0.93653095555704,1,0.806,1,Zfp36
0.012601942232364651,-6.611324289564352,0,0.712,1,Napsa
0.012616438811836632,0.67709245296827,1,0.455,1,Zfp187
0.012635221077570502,-0.45727470502732226,0.75,0.209,1,Txlna
0.01278053253159828,0.6633558833753339,1,0.414,1,Sh3bgrl
0.012813970605181666,-0.9379000961391686,0.75,0.192,1,Pik3cg
0.012847388185199036,-0.43976200644196517,1,0.294,1,Eif1ax
0.012853743999946427,0.4940584839704685,0.5,0.109,1,Rnf141
0.01285732968642069,-1.7730974035388152,1,0.255,1,Cenpa
0.012877926601667984,0.5493129825527001,1,0.391,1,Rnh1
0.012920946846449519,-1.0464269183093116,1,0.298,1,Dcaf12
0.012961510077159458,0.8089852446480252,1,0.437,1,Adipor1
0.012967436793126758,-1.0427936986892554,1,0.994,1,Tmsb10
0.012974304652112615,-1.035525513585604,1,0.269,1,BC035044
0.012984493188278415,-2.039783194308951,0.5,0.099,1,Tmppe
0.012994293707242423,-2.179870965377507,0.5,0.095,1,1600012F09Rik
0.012994717704318304,-1.2403712759517034,1,0.289,1,Myc
0.013013973458877346,0.813932106212568,1,0.59,1,Edf1
0.0131516680643321,0.6443770450183735,1,0.354,1,Psmc5
0.013166310558612643,0.492641426114762,1,0.328,1,Bud31
0.013166416206497764,0.6581728627024717,1,0.406,1,Ubxn4
0.013226471538731105,-0.4333907928221987,1,0.297,1,Cnot4
0.013227190723083761,-0.47590739851999864,1,0.306,1,Psme4
0.01322812906283747,-1.0659587974023337,1,0.307,1,Il10ra
0.01323692601886133,0.46583589090356625,1,0.358,1,Ddx47
0.013403546573224451,-0.4652124012942416,1,0.373,1,Gpbp1l1
0.013412785521563143,-0.91869113245196,1,0.323,1,Trim30a
0.013426662684564905,-1.976288064656313,0.5,0.098,1,Mfn2
0.013508043169050786,-0.88209132782556,1,0.292,1,Usp34
0.013512962748978462,-1.9534546064463107,0.75,0.179,1,Man2a2
0.013536415478826377,-0.38630603887633086,0.75,0.191,1,Chmp4b
0.013611699893642632,0.7528579159905426,1,0.507,1,Dnajc8
0.013642093309477509,-0.29007044355142764,1,0.348,1,Stt3a
0.013664226568768683,-0.845574787217545,1,0.308,1,Dnajc5
0.013699908275221927,-0.734723348401559,1,0.308,1,Txndc11
0.013722929694835538,-1.4274153838340466,0.25,0.031,1,Mob3b
0.013732480340607284,-1.6006105210018862,0.75,0.197,1,Jmjd8
0.013772355748089719,0.25159819885752555,1,0.42,1,Eif4g3
0.01381620743969576,0.7392258016785682,1,0.413,1,Tpd52
0.01382794101907473,-0.6502530207778912,1,0.307,1,Zcchc7
0.013833164875698929,-1.3240855060249572,1,0.989,1,Rps8
0.013864566373628508,-1.2375863251994055,1,0.963,1,Rpl27
0.013906844685760358,-0.6013016392257531,0.5,0.097,1,Pkmyt1
0.013922050061802969,0.33611768813343357,1,0.427,1,Ppp1r12a
0.013936576965177519,-0.8973710577282512,1,0.293,1,Bbip1
0.013956321675587698,0.851477795137134,1,0.441,1,Rap1a
0.01399033385078287,0.7842128704171101,1,0.724,1,Hsp90b1
0.014002193896371154,-0.2718291902561045,1,0.317,1,Tfam
0.01402605623374552,-0.324912535971416,1,0.327,1,Zcchc6
0.014053203602090211,-1.0239746035565878,1,0.992,1,Fau
0.014060556478039764,-2.2864475335315,0.5,0.099,1,Fem1b
0.014123006930233247,0.7216860537464758,1,0.354,1,Psmb7
0.014166480038518873,-1.6354198192623142,0.75,0.179,1,Trak1
0.014196226593510115,-1.1569488836497235,0.75,0.18,1,Vma21
0.01424254851053789,0.5188473421794297,1,0.341,1,Ndufb2
0.014334574017132432,0.4335963887322265,1,0.324,1,Mrpl33
0.014365031109147334,-1.2097459072752101,0.75,0.193,1,Parp4
0.01438129818502767,-0.5670103601918881,0.75,0.211,1,Epb4.1
0.014497918005776012,-0.9171408998466455,1,0.28,1,Pes1
0.014505796466850558,-6.412494100345628,0,0.696,1,Dusp2
0.014518265646413644,-1.1857048564687491,0.25,0.031,1,Nek6
0.014564337741192009,-1.2352350346145946,0.5,0.102,1,Hipk2
0.0145803302019633,-0.5021640228377606,1,0.316,1,Hif1a
0.01461549698802023,-0.2753965042252675,1,0.301,1,Utp3
0.014632112053984098,0.947964767743902,1,0.57,1,Tmem59
0.014654398015070222,-2.1398561823125615,0.5,0.098,1,Pex3
0.014660950635817687,-0.9219416569101684,1,0.993,1,Rps3
0.014706740881845542,-1.17647200638985,1,0.311,1,Csnk1d
0.014713308199745777,-1.2117134201419075,1,0.975,1,Rpl8
0.014731997224862294,0.4306182921396271,1,0.331,1,2400001E08Rik
0.014745046181653966,-1.1632103859727327,0.25,0.031,1,1700049G17Rik
0.014796810250713525,-1.1503215631519073,0.75,0.183,1,Acot13
0.014809352920627551,-0.6256876885043967,1,0.305,1,Phf3
0.014834222002898948,0.9686119603613585,1,0.743,1,Morf4l1
0.014926974411465217,-5.9971606260151,0,0.693,1,Sp100
0.014942551976911893,0.5883299435428411,1,0.354,1,Sdhd
0.014958896472433099,0.6241598449817296,1,0.385,1,Vdac3
0.015014251938361357,-1.3677925754298226,1,0.956,1,Rpl28
0.015059247993313752,-0.8468318378774016,1,0.286,1,Cyb5b
0.015122924003114772,-0.7802734586625704,1,0.27,1,2810021B07Rik
0.015162798486474515,-0.2705129885031221,1,0.32,1,Atg3
0.015286932942153381,-1.684143434561837,0.25,0.031,1,Adck5
0.015289595708203553,0.6354627953098726,1,0.419,1,Ppig
0.015356819174641411,-0.4200273263741381,1,0.288,1,Mrpl36
0.015380975475050235,-2.202263628646406,0.75,0.183,1,Nup85
0.015539971284423732,0.7785796237324201,1,0.447,1,Rab1
0.015581373427979564,0.4685748255475799,1,0.383,1,Ilk
0.015609993197021978,-1.2808245744731934,0.5,0.104,1,Ints3
0.01570115745981433,-1.019777686970568,0.75,0.203,1,Slc25a46
0.01572811777741433,0.7930880515046015,1,0.599,1,6720456B07Rik
0.01574967207927347,-1.8702831644996527,0.5,0.099,1,Dcaf10
0.01576391867288243,0.36247970912407457,1,0.356,1,Erp44
0.015823480102102255,-0.5549523293592573,0.25,0.032,1,Hddc3
0.015861973080990844,0.34540295413743216,1,0.38,1,Samd9l
0.015865675808943863,-0.34484997284591,1,0.303,1,Ssbp1
0.015871193341824626,-1.2849196097741937,0.75,0.191,1,Pmpca
0.01589945104153886,-0.8583081573961402,1,0.299,1,Eed
0.01590821907958719,-1.102187417708203,1,0.991,1,Rps24
0.01592543091737906,-1.5703806434613579,0.5,0.101,1,Slc20a1
0.015965882091434437,0.30000355349735663,1,0.347,1,Cetn3
0.016001296903754264,-1.2885448685691223,1,0.965,1,Rpl3
0.016025980448642847,-0.2816561748621558,1,0.312,1,Dnttip2
0.01604560450527694,-0.6277158354871681,1,0.298,1,2810013P06Rik
0.016060943744338422,-1.0802508174665135,1,0.992,1,Rpsa
0.01614320245507801,0.8652784374293585,1,0.57,1,Sep15
0.01615045358405221,-1.6452548272569323,1,0.287,1,Rassf5
0.016369577316585116,-1.712301753401149,1,0.268,1,Mrpl28
0.016408820549126124,-0.3789728124284668,1,0.325,1,Morc3
0.016441069098006716,-1.8855032403015333,1,0.266,1,Pppde2
0.016465147812076277,-0.3285760243481155,1,0.347,1,Rsl24d1
0.01673929242862119,-0.5225009398013185,1,0.3,1,Mrps7
0.016745088544579498,0.4468146012289189,1,0.394,1,Nop56
0.016805700497856187,-0.5701289605090203,1,0.312,1,Hibadh
0.016823317093822628,-1.3578337072091653,0.5,0.102,1,Usp12
0.01691713736643898,-0.8904771761797656,0.5,0.104,1,Dgcr6
0.017079334702734747,0.8303138279781859,1,0.552,1,Bsg
0.017116860187353814,-1.1405582782423194,0.25,0.033,1,Qsox2
0.017125746183254065,-0.5149051054368603,1,0.325,1,Snx6
0.017132347442647355,-0.45473220597041664,1,0.352,1,Huwe1
0.01713902115572467,-1.7294800544157387,0.75,0.202,1,Taok2
0.017187703010859402,-5.664091573552396,0,0.676,1,Ralgps2
0.017216534584257922,-0.4725012353823974,0.5,0.113,1,Slx1b
0.017329160545047514,-2.178021567897323,0.75,0.189,1,Hdgfrp2
0.017343280684390644,-1.6604297375247468,0.75,0.184,1,Dpp8
0.017459519451631798,0.7871210168967453,1,0.457,1,Ddost
0.017553677674915544,-6.7319674635904585,0.25,0.75,1,Faim3
0.017556337643894446,-1.0728747566801502,1,0.988,1,Rpl36
0.01759582569729182,-0.5136113807020406,1,0.306,1,Hck
0.017636499619427485,-1.1004846462307505,1,0.273,1,Actl6a
0.017659517837871792,0.2947236742150059,1,0.377,1,Psmc1
0.017660097323326716,0.6182550402730982,1,0.414,1,Chmp2a
0.01769642615203218,-0.2788813321221273,1,0.345,1,Far1
0.017785434326564518,-6.357021661510972,0,0.672,1,Fcrla
0.017859479974904634,0.6377873881419367,1,0.422,1,Smc1a
0.017957944340615727,-0.47478976603410594,0.25,0.032,1,Mir1894
0.01800507591125591,0.6371189002822542,1,0.481,1,Emp3
0.018038171440523686,-0.7443991774058203,1,0.329,1,Sars
0.018138714980468127,-0.520517879501492,0.75,0.222,1,Gtf2i
0.018178093964798154,-0.659799910344907,1,0.297,1,Etfa
0.01826158572628762,-1.1561144714156026,1,0.3,1,N4bp2l2
0.018482289065327593,0.45621162383473557,1,0.355,1,Gngt2
0.018497367864505013,0.7951087674690767,1,0.615,1,Taldo1
0.018598517446354844,0.8674431209852802,1,0.527,1,Rab2a
0.018634332493935254,0.38570317735121273,1,0.32,1,Ndufab1
0.018649611715002377,0.7993933061953591,1,0.499,1,Uqcrb
0.018674517238071023,-6.0535849916793225,0,0.667,1,Blk
0.018675004436794516,-1.049982521353488,1,0.309,1,Rchy1
0.018753521323004306,-6.556691010422631,0,0.666,1,Ltb
0.018776443862719518,-0.25088263086268636,1,0.302,1,9430023L20Rik
0.018823546118914417,-0.5715126783301905,0.5,0.111,1,Mfsd11
0.018890670044835807,-0.3495605129797146,1,0.335,1,Mapk1ip1l
0.018907953232544274,-0.3997851785046418,1,0.303,1,Psmd3
0.01903545285750242,0.4896397393463321,1,0.428,1,Rtn3
0.01903955365219267,-0.8713508380971362,1,0.305,1,Trim11
0.019066742798700857,-0.6603622674280585,0.75,0.205,1,Pfkl
0.019147478109599814,0.3179630311451209,1,0.435,1,Supt5h
0.019156336069386555,-1.0119254259553565,0.25,0.034,1,Aqp1
0.019204579136669044,-0.38908522260734113,1,0.312,1,Ubac2
0.019217331561015183,-1.1165453227912367,1,0.99,1,H2-K1
0.019274870063433328,0.6536851083093138,1,0.43,1,Bnip3l
0.019295675699272572,-0.6957694016384277,1,0.307,1,Iws1
0.019301684147186776,-1.9661983537694274,1,0.265,1,Taf12
0.019332792653437188,-0.5813547101510017,1,0.28,1,Nhp2
0.01934513605345589,0.721091685142726,1,0.829,1,Gpx1
0.0194717323503333,-1.0628366872323647,1,0.308,1,Nemf
0.019535803677885783,-1.497033505966221,0.5,0.109,1,Copg2
0.01957405211606066,-0.5744599609943699,1,0.299,1,Nmi
0.019603005950267954,-0.3086312282775352,1,0.302,1,Dpm1
0.01968080034215098,0.3635995222742592,1,0.355,1,Spg21
0.019716359608041523,-0.9653655517928321,1,0.987,1,Rps11
0.01983569636484005,0.5829967220511216,1,0.434,1,Frg1
0.019860399683432273,-1.4270298779604875,0.75,0.191,1,Rrm2b
0.01992335723477899,-1.381726658160312,1,0.316,1,Gpd1l
0.01996375926035495,-0.6123247241121206,1,0.296,1,C80913
0.019968183426890947,-1.688988422396596,0.5,0.104,1,Foxj3
0.019969608010279548,-2.1690624766922424,0.5,0.105,1,Smad3
0.020038736559839506,0.7403172660891926,1,0.424,1,Ncf4
0.020049633513843663,-1.175253898512151,1,0.276,1,1810013D10Rik
0.020137765312581723,-0.6046916201599442,1,0.298,1,Zdhhc18
0.02023003665803889,-2.355180799663497,0.5,0.104,1,Hars2
0.020269792003794855,-1.5252564031051408,0.75,0.187,1,4921524J17Rik
0.020292090038424398,0.7629521990135109,1,0.741,1,Aldoa
0.020514997715561423,-0.7261639634381174,1,0.338,1,Il4ra
0.020620784883812162,-0.5336748701560259,1,0.321,1,Ppp1r15a
0.020648502063471456,-1.1440983806006693,0.75,0.201,1,Ccdc71
0.020649769089217732,-6.372230416004476,0.25,0.741,1,Cd24a
0.020668670979936153,-1.574343704564935,0.75,0.202,1,Ehbp1l1
0.020811375359484442,-2.1659829835627886,0.5,0.104,1,Atg16l1
0.020877273838573695,-1.8786434380368333,1,0.914,1,Rpl10a
0.020966895649842186,-0.4103294488229601,1,0.279,1,2900010M23Rik
0.02100877139861073,-0.8663199607522012,0.75,0.219,1,Cops2
0.02101058531864394,0.37328661131975416,1,0.401,1,Brd8
0.02106899983940698,0.34593281200754156,1,0.351,1,Aurkaip1
0.021144425077790012,-2.228998406665391,0.75,0.189,1,Psmg2
0.021221085636642645,-1.7469000711989704,0.5,0.106,1,Atrn
0.02131204469018691,0.260455149803695,0.25,0.035,1,2610019E17Rik
0.02143003025847287,-5.805745618543311,0,0.65,1,Dok3
0.021434901483132273,-1.466511807156318,0.25,0.034,1,C2cd2
0.021482752944114274,-0.44721008991170264,1,0.296,1,Higd1a
0.021504076976207966,-0.8545030249753944,1,0.998,1,Rpl41
0.021513339379941338,-1.428613173987579,0.5,0.109,1,C030048B08Rik
0.021608150038515645,-2.083738913747653,1,0.279,1,Tufm
0.021614736360182657,0.39716226481238426,1,0.402,1,Pias1
0.0216790826888126,-0.7728713294665859,1,0.282,1,Chic2
0.0218868809861098,-0.3388968569104671,1,0.365,1,Eif4b
0.021925677583777222,-1.0375053503976628,0.5,0.121,1,Rab12
0.02194372865595304,-0.8725566071348134,0.5,0.108,1,Ppp1r9b
0.02202365490295668,-1.576657354946993,1,0.303,1,Tor1aip2
0.022028322126417057,-0.8212877777375391,1,0.297,1,Golga7
0.022359570405410065,-1.0016448680690728,0.5,0.116,1,Abhd13
0.0223797462602003,-1.3081941451501575,1,0.296,1,Ddx41
0.022471141805076415,-0.5337697387151615,0.25,0.035,1,Kifap3
0.022538566181943356,-2.752737558865,1,0.974,1,Lars2
0.022552066812924633,-0.8794693061155316,0.25,0.035,1,Acrbp
0.02257162923287209,-1.460648803061705,1,0.303,1,Rb1cc1
0.022934677543816315,-0.9783567309972911,0.25,0.035,1,Fbxo30
0.022953085165045205,0.8172872611551067,1,0.671,1,Ldha
0.023016270685871965,-1.4020421863666779,1,0.286,1,Rbm27
0.023094458423003256,0.8932067950801184,1,0.615,1,Sat1
0.023166066994652144,0.4005610657444141,1,0.354,1,Polr2g
0.02318518303781671,0.6922676565703023,1,0.425,1,Ndufv2
0.023208635500823107,-1.240513946693028,0.25,0.035,1,Rapgef5
0.023210212394454133,-1.029900412096222,0.5,0.112,1,Fbxl17
0.023240574009850523,-0.7960339332883928,1,0.314,1,Rbm22
0.02325938843016392,-0.5294245673174096,0.75,0.192,1,Rpa3
0.023355556272713872,-1.9060453368416308,1,0.286,1,Eftud2
0.023483391016621075,-0.7568073615963953,1,0.327,1,Map4k4
0.023520491911189628,-0.9622781879650812,1,0.295,1,Ubl7
0.023530145764739913,-0.7544497329082898,1,0.304,1,Ntan1
0.02357153331564587,0.467410020896466,1,0.381,1,Hbxip
0.023593983312770468,-0.7402562414387557,0.25,0.035,1,BC052040
0.02369770340996267,0.535918661784307,1,0.545,1,Arpp19
0.023743362181536023,-0.9229537057117554,1,0.308,1,Sart1
0.023931762355361177,0.7371247790957356,0.5,0.143,1,Mir692-1
0.023949387002577347,-0.39833264720190176,1,0.314,1,Zfp622
0.024005549891777993,-1.53178927542187,1,0.292,1,Prpf6
0.024020027363561933,-6.724878099591329,0,0.636,1,Tnfrsf13c
0.024051495973629818,-1.3082525132813105,0.5,0.112,1,Naa30
0.024106445594160593,-1.2082739511529432,0.75,0.201,1,Ppp5c
0.02421218885106227,-0.2546295871599935,1,0.735,1,Lrrc58
0.024221249542640672,-0.8208718376030144,0.75,0.203,1,Dnttip1
0.024228827926163234,-0.7333498533291083,1,0.333,1,Zfp318
0.024234928726148467,-1.3953633048631677,0.75,0.218,1,Hsph1
0.02423586257066792,-0.7246389425675841,1,0.324,1,2810403A07Rik
0.02439321247762627,-1.4514464202439639,0.75,0.199,1,Arl5a
0.02450816596928145,-6.339827853798633,0,0.633,1,Siglecg
0.024651329001278918,-0.5213306281715813,1,0.326,1,Vezf1
0.02470044426511459,-1.6504066994889892,0.25,0.035,1,Zfp273
0.0247280646657262,-2.081144879770168,0.5,0.114,1,Aktip
0.02478641240325298,-0.4334778200374938,1,0.332,1,Tmbim4
0.024789910613635883,-3.862719895428105,0.75,0.844,1,Prrc2c
0.02479175580683316,-1.124850854910373,1,0.957,1,Rpl34-ps1
0.024856015166398657,-0.6815067691191241,1,0.301,1,Hist3h2a
0.024896972578635712,-0.8374440157318466,1,0.328,1,Gatad2a
0.024985332007331062,0.7210765965095041,1,0.772,1,Sepw1
0.025057210137921192,-0.39841316712572805,0.75,0.21,1,Brcc3
0.02515268871517697,-1.7561039668176945,0.25,0.036,1,S1pr3
0.025153850590569325,-0.8923081021106443,1,0.304,1,Yipf4
0.025314800891508688,-1.708361849590237,0.75,0.221,1,Agpat1
0.02534911482393233,0.2756414903047677,1,0.375,1,Rbm17
0.025400791928015434,-1.4423069295939066,0.5,0.109,1,Pxn
0.025412432273178454,-1.0732992999092348,1,0.314,1,Ccnt1
0.02542667072112075,-1.9899466612551227,1,0.273,1,Sms
0.02550853360349306,-5.361423175300001,0,0.628,1,Fam65b
0.02571231191318088,-2.442190846494134,1,0.272,1,Ing1
0.025719512851132904,0.7266223349499743,1,0.72,1,Cotl1
0.025795926645881852,0.7014199504380976,1,0.543,1,Selk
0.025910621689290435,0.6225894465337625,1,0.752,1,Crip1
0.026091065768246952,-0.6194826955783679,1,0.29,1,Mrpl34
0.026124419310466333,-5.219630652456328,0,0.625,1,Csde1
0.026268949888892838,-1.8967945363274619,0.75,0.198,1,Calcoco1
0.02630300863079128,0.3576676930869942,1,0.385,1,Csnk1g2
0.02635345238713694,-2.175495842149136,0.75,0.195,1,Cdkn2aip
0.026389177002582993,-1.2490022561230272,1,0.307,1,Cbfb
0.02645103461276092,-1.7853325921457848,1,0.282,1,Fam149b
0.026451682094794465,0.49714414399132245,1,0.393,1,Bloc1s1
0.026456955777042795,-0.6998310241356469,1,0.307,1,Sae1
0.026772295114872585,-1.3212043649898288,1,0.301,1,Nup88
0.02677810064565623,0.6044569923855363,1,0.419,1,Ostc
0.026782421907298567,-0.42880242496141374,1,0.37,1,Aff4
0.026994339970847832,-1.7649822582765142,1,0.289,1,Mta3
0.027015211107175193,-1.9633819786606348,1,0.293,1,Plekhf2
0.027090414143801787,0.6878555048531085,1,0.447,1,Pebp1
0.027112091137648505,-1.4552581473944097,1,0.303,1,Nub1
0.027118458914259347,-0.4662521785360054,1,0.337,1,Akt1
0.027222127318460118,-1.1622897951423394,1,0.324,1,Rnf4
0.027231057021075384,-6.399002409888057,0,0.62,1,Sell
0.027312145586349403,-1.5528178167427207,0.75,0.199,1,Upf3a
0.027338705109764987,-3.379568247418598,0.25,0.746,1,Hnrnpl
0.027357617732837056,-0.3405738971812351,1,0.343,1,Cr1l
0.02742779592932955,-2.5869305765444057,1,0.873,1,Limd2
0.027429194874272974,-0.43953135498662377,1,0.295,1,BC056474
0.027490193123268527,0.7794772878386897,1,0.572,1,Arf4
0.02749281482462218,-0.526362965639116,1,1,1,Rn45s
0.02755772807959423,-1.4843716706653503,0.75,0.213,1,Kcmf1
0.027675084635329462,0.6831518684496354,1,0.544,1,Prr13
0.027707267472352994,-1.3260772663255476,0.25,0.036,1,Klhl7
0.027733028915995564,-1.2748702308563136,1,0.958,1,Rpl27a
0.027745856120593212,-0.9126626005803731,0.5,0.122,1,Fam160b1
0.02778177606729508,-0.3687927555772079,1,0.316,1,Becn1
0.02779482828407216,0.7499563597519208,1,0.491,1,Rgs2
0.027809399739802166,-0.8341168301892132,1,0.334,1,Scamp2
0.027816159352410493,-2.329988123056419,0.5,0.111,1,Dcaf5
0.027828127914620294,-1.2256562657737744,1,0.965,1,Rpl14
0.027873491606029137,-1.6640378494790382,1,0.315,1,Leng8
0.027882031957041108,0.5121674347927767,1,0.392,1,Sec11a
0.027970191474372158,-1.34645667421869,1,0.286,1,Vps72
0.02800173596120782,-0.5735780339902656,0.5,0.141,1,Degs2
0.028148960580861783,-0.43673180176332593,1,0.388,1,Dock10
0.028388673406443715,-0.4862315947689919,1,0.311,1,Phb
0.028429748718037978,-1.0020208032886708,0.25,0.037,1,Katnal1
0.028439229787974,-1.5868060337993217,1,0.278,1,Dpy30
0.02847917278805666,-0.5307268909438818,1,0.297,1,Mrpl51
0.028500201558751406,-0.4539199102451055,1,0.313,1,1810009A15Rik
0.02854168615999516,-4.777018877900666,0,0.614,1,Sept1
0.0286499897553291,-1.088910041480242,0.25,0.037,1,Ankrd50
0.028743121133814976,-0.40462458002455115,1,0.322,1,Drg1
0.028764970378817666,-6.080746286791021,0,0.613,1,2010001M09Rik
0.028900693828960794,-1.1954068334492725,0.25,0.039,1,Avpi1
0.028942409913496874,-1.7136573936464536,0.25,0.037,1,Amacr
0.029046046117435224,-5.372803102788919,0,0.612,1,Atp2a3
0.02907238055122397,-1.1728037444774815,0.75,0.227,1,Rnf145
0.029124392995952982,-0.44599639604684826,0.75,0.228,1,Rfwd2
0.029286979877732006,0.45239055525845817,1,0.567,1,Tuba1b
0.029420263480367855,0.561248573685063,1,0.774,1,Gabarap
0.029593348901157418,-1.8831789741138274,0.5,0.112,1,Zbp1
0.02963560433977553,-1.8586084994435712,1,0.31,1,Copb2
0.02972962847886839,-6.1681527542067665,0,0.609,1,Gimap1
0.029730929268607906,0.35726828455107285,1,0.373,1,Mrpl52
0.02978117130371627,-1.1143380841222776,1,0.334,1,Trip12
0.029921408381920856,-0.8534555642691104,0.75,0.247,1,Pik3ca
0.03007131435867671,-0.9662854630157129,1,0.993,1,Rps18
0.030076224103762848,-5.953539408805533,0,0.607,1,Cd22
0.030104323467543062,-0.8338374549126879,1,0.989,1,Rpl19
0.030176662717335198,-1.1785856344120507,0.25,0.038,1,Tnfrsf21
0.030203758443095984,-0.9258220478293122,1,0.988,1,Rpl37
0.03029849991243539,-5.087719110601671,0.25,0.715,1,Cytip
0.030372464675973654,-0.46788750165321424,1,0.343,1,Srpr
0.030379005641460618,-2.093113837982479,0.75,0.206,1,Idh3a
0.030382718538116634,-1.8364490933437998,0.75,0.194,1,Zrsr2
0.030423854439428313,-0.29403010740473245,1,0.369,1,Uba2
0.03044780909645845,-1.3298934911060036,1,0.354,1,Flna
0.030479456097213375,-1.8299288878689308,0.25,0.038,1,1110008J03Rik
0.03056218860888777,-1.1958125751502244,1,0.953,1,Rpl11
