p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue
6.537684734059108e-271,1.4110280996885103,0.614,0.012,1.5259609937767364e-266,6,Ccnb2,Marrow
7.493882499604173e-270,1.125512178299194,0.66,0.019,1.74914711423261e-265,6,Uhrf1,Marrow
1.5848221772576162e-268,1.7156918740612062,0.761,0.115,3.699133443937002e-264,6,Cks2,Marrow
6.31021864778531e-268,2.106488551789431,0.609,0.027,1.4728681345795691e-263,6,Hist1h1b,Marrow
1.6991105839920045e-267,1.129717275036663,0.571,0.007,3.9658940140957374e-263,6,Ptgr1,Marrow
2.292822883539454e-265,1.8543175091993649,0.638,0.022,5.3516778924694395e-261,6,Rrm2,Marrow
5.901541573042147e-264,1.5127042814168092,0.713,0.048,1.3774788185637677e-259,6,Cks1b,Marrow
8.172540495844608e-262,1.301998610251614,0.609,0.014,1.90755267713509e-257,6,Cdk1,Marrow
8.320416047657736e-262,1.0384797043273186,0.566,0.008,1.9420683096837923e-257,6,Pbk,Marrow
3.5278991671827116e-257,0.6954381074803425,0.493,0.001,8.234469446121167e-253,6,Rsph9,Marrow
8.666924990523006e-257,1.2429119684601275,0.622,0.018,2.0229469620379747e-252,6,Cdca3,Marrow
2.9684826826255645e-254,1.247492953552603,0.678,0.03,6.92873542951633e-250,6,1190002F15Rik,Marrow
2.9995774999015676e-252,1.1321173711772117,0.681,0.031,7.001313842520249e-248,6,Akap12,Marrow
1.3338576338859748e-248,1.373238787740852,0.804,0.318,3.113357103253254e-244,6,Anp32e,Marrow
1.3674982667878406e-246,0.6691310843563323,0.592,0.016,3.1918777045094988e-242,6,Lcn2,Marrow
6.30093742961347e-245,1.3455079869452073,0.845,0.379,1.47070180544608e-240,6,Dek,Marrow
1.0520457193795945e-239,1.063955780037683,0.641,0.025,2.4555799136039116e-235,6,Spc24,Marrow
4.94772681218138e-237,1.5057442995767651,0.842,0.204,1.1548489152312558e-232,6,Pafah1b3,Marrow
2.3479094075376607e-233,1.2775928860680776,0.598,0.022,5.4802553481336535e-229,6,Cdca8,Marrow
2.7401501594574653e-233,0.9560251814424238,0.525,0.009,6.39578448718967e-229,6,Kif11,Marrow
3.98589504100261e-233,1.1522279095140497,0.949,0.666,9.303477615204192e-229,6,Ucp2,Marrow
1.3286958524471836e-232,1.342899294473897,0.799,0.151,3.1013089891969714e-228,6,Smarca4,Marrow
4.144461309526074e-231,1.4858682753652857,0.735,0.159,9.67358714256481e-227,6,Dut,Marrow
1.7845429436066593e-230,1.2986352685567475,0.831,0.226,4.165301684672303e-226,6,Elof1,Marrow
1.9960405508177138e-230,1.1835188342918272,0.67,0.04,4.658958249663626e-226,6,Atp1b1,Marrow
2.67016069534124e-230,1.0322473837874906,0.536,0.011,6.232422078995989e-226,6,Tpx2,Marrow
4.0773616542627315e-230,0.802495630439167,0.507,0.006,9.516969837214642e-226,6,Cplx2,Marrow
1.65711167806419e-227,1.290271068522021,0.563,0.017,3.8678643677696255e-223,6,Hist1h1a,Marrow
8.246701092067502e-226,1.9497556138777665,0.568,0.019,1.9248625018994756e-221,6,Ube2c,Marrow
6.274035872553408e-225,1.3890193483704332,0.566,0.02,1.4644227130126908e-220,6,Nusap1,Marrow
1.4541392446670125e-222,0.9746324450646522,0.657,0.034,3.3941064109772737e-218,6,Hmgb3,Marrow
4.3059831715428677e-221,0.4538102230568168,0.408,0,1.0050595320698207e-216,6,Elane,Marrow
1.7177866299064162e-220,0.8315977114357596,0.598,0.022,4.009485772864566e-216,6,Cenpm,Marrow
3.236808149571975e-218,0.9810423485799572,0.525,0.012,7.555033901915947e-214,6,Prc1,Marrow
1.596017244829773e-217,0.9061109260380739,0.531,0.012,3.725263851157173e-213,6,Kif22,Marrow
1.5303938275062056e-214,0.9615795281567422,0.584,0.023,3.572092232782234e-210,6,Racgap1,Marrow
3.563506489265109e-214,0.8695352085148808,0.501,0.009,8.317580496593691e-210,6,Esco2,Marrow
3.065804632263772e-213,1.1761930389779682,0.531,0.016,7.15589459216687e-209,6,Cenpe,Marrow
1.00620063217569e-211,1.3739448290654017,0.509,0.012,2.3485728955612778e-207,6,Cenpf,Marrow
8.659566843987044e-209,0.7795905940611955,0.531,0.014,2.021229497055016e-204,6,Clspn,Marrow
1.0815745030317066e-208,0.9980420194592071,0.488,0.009,2.5245030475263064e-204,6,Hist1h2ab,Marrow
1.4078494602211008e-208,0.7519172587297299,0.566,0.02,3.2860614251020716e-204,6,Slc16a1,Marrow
2.0774072600759204e-206,1.4868179135316788,0.386,0,4.8488762857432055e-202,6,Igll1,Marrow
2.4248792276323822e-206,1.495278829807992,0.418,0.003,5.6599106052167435e-202,6,Vpreb1,Marrow
3.303032294812699e-206,1.3013149691409502,0.772,0.219,7.709607679322321e-202,6,Tmpo,Marrow
5.333906529246196e-206,1.0403430660695594,0.949,0.596,1.2449871229913547e-201,6,Pgls,Marrow
8.583847066927935e-205,0.5577529646977135,0.48,0.008,2.0035557438916494e-200,6,Cdca5,Marrow
1.2371853134294316e-203,0.9775347650956584,0.689,0.055,2.8877142400756363e-199,6,Csrp2,Marrow
8.347940562362012e-203,0.5516652290019124,0.509,0.016,1.948492806660917e-198,6,Cd93,Marrow
2.9804598807835587e-202,0.9967610477142278,0.606,0.033,6.956691407736904e-198,6,Asf1b,Marrow
5.4143001799514e-202,1.2071711930607723,0.903,0.593,1.2637518050024563e-197,6,Chchd10,Marrow
2.5586525428777976e-200,1.2352106810806818,0.906,0.439,5.972150900331067e-196,6,Dnajc7,Marrow
9.281388145525407e-199,0.6288104443050766,0.442,0.006,2.1663688070470853e-194,6,Bub1,Marrow
1.9365951769969727e-198,0.5943715926141164,0.44,0.006,4.520206802628634e-194,6,Neil3,Marrow
3.57290854126748e-197,0.7428569016493882,0.555,0.024,8.339525826172425e-193,6,Cecr2,Marrow
1.2239578629298708e-196,1.323744603032119,0.713,0.213,2.8568400478646113e-192,6,Pcna,Marrow
9.977629560322047e-196,0.6172839171398513,0.475,0.01,2.3288785156747687e-191,6,Kif15,Marrow
1.5028812508822676e-194,0.6863449039260006,0.507,0.014,3.5078751276843007e-190,6,Casc5,Marrow
7.156915834936248e-194,0.9618801395090869,0.579,0.031,1.6704957250324697e-189,6,Incenp,Marrow
2.434860240012738e-193,0.9477842354089847,0.571,0.028,5.683207286213732e-189,6,Fbxo5,Marrow
9.69806996241493e-193,0.5653071705549675,0.397,0.002,2.263626509927269e-188,6,Rsph1,Marrow
2.4228377665053162e-188,1.2633936228694422,0.751,0.264,5.655145630800059e-184,6,Smc4,Marrow
2.659686994471373e-187,0.5474134440865795,0.448,0.008,6.207975413795632e-183,6,Nuf2,Marrow
9.089969629499527e-187,0.9279841876332391,0.44,0.008,2.1216898112214848e-182,6,Hmmr,Marrow
9.250483327326352e-187,0.6425242221947154,0.475,0.012,2.159155313431244e-182,6,Bub1b,Marrow
3.693759394036791e-186,1.2255360326126883,0.697,0.096,8.621603801621274e-182,6,Smc2,Marrow
7.697149590000503e-185,0.615546851911604,0.416,0.005,1.7965916858020174e-180,6,Hist1h3c,Marrow
2.9189344658282044e-183,1.222514935366365,0.488,0.02,6.813084936689611e-179,6,Cdc20,Marrow
2.1768540276655193e-182,0.7559147729364939,0.542,0.025,5.080994985974089e-178,6,Aurkb,Marrow
9.277655782451604e-181,1.0984802329041146,0.885,0.401,2.165497636182029e-176,6,Txn1,Marrow
1.274570360860443e-180,0.663900853261208,0.568,0.046,2.9749746792843597e-176,6,Pde2a,Marrow
2.93188908626874e-179,1.0493141779257678,0.887,0.447,6.843322316259866e-175,6,H2afy,Marrow
6.554820313880615e-178,0.4815785087330664,0.408,0.005,1.5299606094628744e-173,6,Kif4,Marrow
7.180042707882023e-177,0.6419285807980264,0.44,0.009,1.6758937684467428e-172,6,Ncapg,Marrow
1.2029169045536532e-175,1.0692279710660921,0.775,0.134,2.807728346918682e-171,6,Fam53b,Marrow
1.2892461046188666e-175,0.53798203832011,0.437,0.009,3.0092293327908964e-171,6,Sgol1,Marrow
2.6515391952715773e-175,1.2485479345503467,0.898,0.244,6.188957635683388e-171,6,Jun,Marrow
2.770107730853027e-175,0.6614607007207828,0.531,0.026,6.465708454584051e-171,6,Ncapd2,Marrow
4.026120929847131e-175,0.7711935731964584,0.601,0.048,9.397368862356187e-171,6,Stambpl1,Marrow
4.7011427659807996e-175,0.9531325410669702,0.66,0.067,1.0972937330075785e-170,6,Xrcc6,Marrow
9.246832301855207e-175,0.5154342736730032,0.445,0.01,2.1583031275760238e-170,6,Ncaph,Marrow
1.1274235131606339e-174,1.1472421558162786,0.917,0.241,2.6315192220682356e-170,6,Fos,Marrow
1.6466560889364873e-174,0.9762190992157989,0.912,0.665,3.843459977186655e-170,6,Ran,Marrow
4.204090679391251e-173,0.5766062717363661,0.408,0.006,9.812768054767118e-169,6,Nek2,Marrow
6.366739303462046e-173,0.8145036758769367,0.56,0.037,1.4860606208210762e-168,6,Arntl,Marrow
2.3121739594956506e-172,1.0700517137476164,0.434,0.012,5.396845238858798e-168,6,Ccnb1,Marrow
7.350029045145443e-171,0.8100558094038552,0.421,0.009,1.7155702794273978e-166,6,Cdkn3,Marrow
8.964611863649869e-171,0.4761167297052452,0.383,0.005,2.092430055094516e-166,6,2010317E24Rik,Marrow
3.2055683536092652e-170,0.5092734945683954,0.442,0.012,7.482117094159386e-166,6,Rad51ap1,Marrow
5.640915593135716e-170,0.9395218501388922,0.694,0.087,1.3166461085938076e-165,6,Bcl7a,Marrow
6.21822955520048e-170,0.37744162722092295,0.346,0.002,1.451396960479344e-165,6,Ltf,Marrow
7.464417291791852e-170,0.8112326794634734,0.662,0.072,1.7422696400771363e-165,6,Dck,Marrow
7.578127371920682e-170,0.6639076280018399,0.59,0.048,1.7688107098800062e-165,6,E2f2,Marrow
1.2355667908797263e-169,0.7727300825696002,0.544,0.032,2.883936446592369e-165,6,Tacc3,Marrow
1.3067135412921649e-169,0.744391950723382,0.491,0.02,3.050000076730042e-165,6,Spc25,Marrow
2.1856414847357933e-169,0.5459506561446199,0.466,0.016,5.101505789521816e-165,6,Chaf1a,Marrow
3.371110993478511e-168,0.8341594192910511,0.566,0.04,7.868510169878193e-164,6,Nmral1,Marrow
8.980104333652956e-168,1.0167665618389568,0.662,0.074,2.0960461525179366e-163,6,Mcm7,Marrow
9.855251667525575e-168,0.7107596312295529,0.472,0.017,2.3003142917171445e-163,6,Kif23,Marrow
1.897454972186354e-167,0.5259170094330569,0.461,0.016,4.4288496505801694e-163,6,Fignl1,Marrow
1.9013345520947757e-166,0.5376452195364101,0.408,0.008,4.437904978044416e-162,6,Shcbp1,Marrow
2.5669712720786023e-166,0.956856133954143,0.635,0.064,5.991567646158666e-162,6,Rrm1,Marrow
1.638350820331321e-165,1.0059488196272897,0.552,0.042,3.824074649735336e-161,6,Hist1h4d,Marrow
1.1982813499541485e-164,0.9019681230112466,0.654,0.071,2.7969084989279782e-160,6,Gmnn,Marrow
1.5776510553036831e-164,0.43061526304342174,0.33,0.001,3.682395328184327e-160,6,Gfra1,Marrow
2.0064302413665904e-164,0.6042185056708731,0.408,0.009,4.6832088263737587e-160,6,Ckap2l,Marrow
3.631328166880122e-164,0.6088673302048891,0.434,0.012,8.475883074314892e-160,6,Tcf19,Marrow
9.801155369509521e-164,0.5257577934403402,0.437,0.013,2.2876876747972173e-159,6,Cdc45,Marrow
1.2675664363708613e-163,0.9603794925215139,0.936,0.621,2.9586268191332274e-159,6,Anp32b,Marrow
2.9979258809074026e-163,1.1537574376869157,0.812,0.271,6.997458798625968e-159,6,Lrmp,Marrow
3.218403071776391e-162,0.7260039631142152,0.635,0.075,7.512074609833274e-158,6,Cdc42ep3,Marrow
3.657121467464109e-162,0.7049279811540176,0.571,0.045,8.536087217207976e-158,6,Ccdc34,Marrow
1.1585834916638244e-161,1.0970168649552636,0.756,0.153,2.7042497278925325e-157,6,Lgals9,Marrow
3.78650124424785e-161,0.43742293726241627,0.394,0.008,8.838072554198908e-157,6,Ska1,Marrow
1.4878508511466848e-160,0.640626386521838,0.461,0.02,3.472792671661477e-156,6,Ddah2,Marrow
4.582075920753573e-160,0.6617691966102094,0.405,0.009,1.0695023406630914e-155,6,Plk1,Marrow
5.6830643838581833e-160,1.2486417639533067,0.635,0.109,1.3264840578363386e-155,6,Cenpa,Marrow
1.9997233415658952e-159,0.40776471361687827,0.394,0.009,4.667554251548956e-155,6,Cenpn,Marrow
8.210970617646405e-159,0.40847202008453387,0.37,0.005,1.9165226518648473e-154,6,Nt5dc2,Marrow
1.5528677909101215e-158,0.44957503077754696,0.41,0.011,3.6245487107633145e-154,6,Ncapg2,Marrow
2.003018913148113e-158,0.5038414330564727,0.442,0.016,4.6752464451790105e-154,6,Rad51,Marrow
2.6407686296580835e-158,0.4282952279839047,0.421,0.014,6.163818058484932e-154,6,4930579G24Rik,Marrow
2.7809128616755674e-158,0.6677611619655771,0.381,0.007,6.490928710436941e-154,6,Aspm,Marrow
5.757533040880331e-158,0.5901947151211066,0.437,0.014,1.343865787071878e-153,6,Dlgap5,Marrow
1.644573763557687e-157,0.6148543227887817,0.491,0.026,3.8385996215199973e-153,6,Dhfr,Marrow
1.320306971569683e-156,0.4885081901832232,0.381,0.007,3.081728502340797e-152,6,Mxd3,Marrow
4.0093943685480904e-156,0.8370132098173567,0.571,0.048,9.358327395628098e-152,6,Cdkn2c,Marrow
1.2160744484849003e-155,0.7304934442577687,0.598,0.057,2.838439370208606e-151,6,Whsc1,Marrow
2.6297647329544585e-155,1.1952481801792483,0.735,0.153,6.138133863189001e-151,6,Lgals1,Marrow
5.823701981992819e-155,0.6318532488176307,0.499,0.029,1.359310279616944e-150,6,Ncapd3,Marrow
1.761792304220593e-154,0.4394455351384648,0.383,0.008,4.112199417281286e-150,6,E2f8,Marrow
1.305461601466011e-153,0.3653946604378569,0.362,0.005,3.0470779239818166e-149,6,Ttk,Marrow
3.2036689251814823e-153,0.30770026803995487,0.349,0.014,7.477683638266098e-149,6,1100001G20Rik,Marrow
3.4269989714652587e-153,1.1385023820857592,0.7,0.182,7.99895829929706e-149,6,Arl5c,Marrow
5.778068787307814e-153,0.5932164764339686,0.55,0.05,1.3486590356455168e-148,6,Carhsp1,Marrow
6.434874634524147e-153,0.6042119211487552,0.52,0.039,1.5019640884442812e-148,6,Apitd1,Marrow
3.5832653461225956e-152,0.5320021193653901,0.381,0.008,8.363699644384751e-148,6,Sgol2,Marrow
8.153766516465434e-152,0.4835192649945804,0.346,0.005,1.903170642608197e-147,6,Gas7,Marrow
9.227451182337234e-152,0.9013879279317685,0.925,0.576,2.1537793804693338e-147,6,Cnp,Marrow
6.84327351399068e-151,0.554483548344532,0.574,0.062,1.5972884709005646e-146,6,Rnaseh2b,Marrow
1.259320653027645e-150,0.4306077004885859,0.367,0.006,2.9393803362318263e-146,6,Ckap2,Marrow
1.4049033517140895e-150,0.612161000386303,0.531,0.042,3.279184913235856e-146,6,Cenpw,Marrow
1.588701687809785e-150,0.9083752073420697,0.933,0.638,3.708188609516819e-146,6,Srsf3,Marrow
4.325077483669582e-150,0.4889869954756214,0.491,0.036,1.0095163354633171e-145,6,Mad2l1,Marrow
6.777059900312897e-150,0.5009560509590735,0.391,0.01,1.5818335513320334e-145,6,C330027C09Rik,Marrow
1.273548420709767e-149,0.2925667488165734,0.282,0,2.972589368778667e-145,6,Mpo,Marrow
1.478648242521453e-149,0.6488613946573223,0.633,0.082,3.4513128628693236e-145,6,Prdx4,Marrow
1.8415345588488414e-149,0.6863795373053794,0.598,0.064,4.298325813809081e-145,6,Rfc4,Marrow
3.989428866529154e-149,0.6106860931424724,0.52,0.041,9.311725917365698e-145,6,Mgst1,Marrow
1.2676294309521753e-148,0.5488464626276719,0.386,0.009,2.958773854785472e-144,6,Cep55,Marrow
3.4212733235083914e-148,0.43493767623613955,0.405,0.013,7.985594064400937e-144,6,Cenph,Marrow
6.017526121184643e-148,0.4890692958659908,0.491,0.047,1.4045507719457075e-143,6,Car2,Marrow
6.1702528276984974e-148,0.5482516144663677,0.338,0.004,1.4401987125131063e-143,6,Uchl1,Marrow
1.2408744269963498e-147,0.40046003554533155,0.279,0,2.89632500005218e-143,6,Rag2,Marrow
3.256688123673628e-147,0.6026718757177032,0.472,0.028,7.601435749466615e-143,6,Ndc80,Marrow
4.590405757964843e-147,0.8519267005331457,0.957,0.771,1.071446607966574e-142,6,Hnrnpa2b1,Marrow
1.4047747197856053e-146,0.9977674666181281,0.887,0.316,3.2788846734515815e-142,6,Tcf3,Marrow
1.183971669779689e-145,0.6101915295833855,0.587,0.067,2.763508274432772e-141,6,Idh2,Marrow
1.2876408557585124e-145,0.5075868001304659,0.37,0.008,3.005482521425944e-141,6,Mis18bp1,Marrow
2.3806529013171205e-144,1.0218210198204392,0.651,0.1,5.556681936964291e-140,6,Tipin,Marrow
2.5707188246397035e-144,0.6506924857864765,0.453,0.023,6.000314808591532e-140,6,Tyms,Marrow
2.5754897998822255e-144,0.530242504560985,0.528,0.054,6.011450741905102e-140,6,Sap30,Marrow
7.85698779519228e-144,0.654818267639216,0.686,0.113,1.83389952127583e-139,6,Ube2e3,Marrow
7.458892177896048e-143,0.5912711509016911,0.574,0.066,1.7409800232427167e-138,6,Pla2g12a,Marrow
1.0644453141372552e-142,0.4236478404361893,0.413,0.017,2.4845218077277674e-138,6,Slc43a3,Marrow
5.412936029762279e-142,0.8564205057748038,0.547,0.049,1.2634333987068136e-137,6,Lig1,Marrow
6.3623173843225285e-142,0.7319077583188622,0.501,0.036,1.4850285006747215e-137,6,Hells,Marrow
7.644277094704342e-141,0.6859619367938494,0.633,0.088,1.7842507166749404e-136,6,2310061C15Rik,Marrow
7.732871458687667e-141,0.654232603588814,0.544,0.053,1.8049295271722882e-136,6,Coq7,Marrow
9.023392674437491e-141,0.6882770108837355,1,0.995,2.106150084140455e-136,6,Ppia,Marrow
1.3924375554281039e-140,0.845055225969986,0.973,0.713,3.2500884981247373e-136,6,Rbm3,Marrow
1.642001134887697e-140,0.8391241247321456,0.499,0.037,3.8325948489413736e-136,6,Hist2h2ac,Marrow
8.155043616115301e-140,0.47276786452879094,0.365,0.01,1.9034687304374723e-135,6,1700097N02Rik,Marrow
9.34285838843958e-140,1.002213240586496,0.804,0.299,2.1807165764456825e-135,6,Nucks1,Marrow
1.29719437911906e-139,0.5588568895117072,0.493,0.039,3.027781400301798e-135,6,Dbf4,Marrow
1.4301395120595441e-139,0.5798602838849751,0.496,0.039,3.338088635098182e-135,6,Prim1,Marrow
8.728618341090677e-139,0.534577563356691,0.416,0.017,2.037346806993975e-134,6,Gins2,Marrow
9.530368384555463e-139,0.2935935952465552,0.432,0.038,2.224483284639091e-134,6,Ly6c2,Marrow
1.6618732809849337e-138,0.5059771818915768,0.367,0.01,3.878978425146934e-134,6,Ramp1,Marrow
2.0096181414658144e-137,0.4806074665147278,0.37,0.01,4.690649703995357e-133,6,Cdca2,Marrow
2.3531872916259733e-137,0.4350732644687502,0.343,0.007,5.492574457384184e-133,6,Kifc1,Marrow
5.519574612029475e-137,0.5136087292151177,0.405,0.016,1.2883239101937999e-132,6,Lxn,Marrow
6.920936418902182e-137,0.4522714835368766,0.397,0.015,1.6154157695359583e-132,6,A630055G03Rik,Marrow
1.806654362279298e-136,0.7456876367880718,0.756,0.165,4.2169119469961095e-132,6,Pim1,Marrow
3.0184074757425963e-136,0.6856943140763194,0.464,0.03,7.045264889130794e-132,6,D2Ertd750e,Marrow
5.8375413028581574e-136,0.8203731673577229,0.592,0.072,1.3625405155001226e-131,6,Mcm5,Marrow
8.174360765508732e-136,0.4231480047501127,0.429,0.027,1.9079775462773933e-131,6,Plk4,Marrow
3.6517384552181793e-135,0.7344778208540288,0.614,0.085,8.523522728324752e-131,6,Hmgn5,Marrow
3.6670535869382e-135,0.5033041972136757,0.45,0.029,8.559269777272453e-131,6,Arhgap11a,Marrow
1.1064388545321645e-134,0.3683059441268243,0.357,0.009,2.582538930363525e-130,6,Mybl2,Marrow
1.497149448571494e-134,0.9429656828716374,0.592,0.079,3.494496527910724e-130,6,Mcm6,Marrow
3.1970214363135466e-134,0.724191474277395,0.732,0.144,7.462167734499448e-130,6,Cbx1,Marrow
3.9324637937303866e-134,0.31504091152321556,0.308,0.007,9.178763740946095e-130,6,Chi3l3,Marrow
6.043758803787181e-134,0.9423622059432234,0.863,0.375,1.4106737423919659e-129,6,Hnrnpab,Marrow
1.3736872825002257e-133,0.7801179519488612,0.7,0.129,3.206323486083777e-129,6,Lmo4,Marrow
4.1500871554179595e-133,0.5009381995412469,0.483,0.041,9.68671842946106e-129,6,Rcc1,Marrow
9.16546481362905e-133,0.3828211203038593,0.362,0.011,2.1393111421491563e-128,6,Cenpk,Marrow
1.1388402900798007e-132,0.8922895763490741,0.944,0.709,2.6581671210752627e-128,6,Calm2,Marrow
1.3895012966470348e-132,0.4337253318009966,0.359,0.01,3.2432349765038437e-128,6,Kif20a,Marrow
5.651472171790112e-132,0.3893705599892727,0.63,0.14,1.31911011961753e-127,6,Tra2a,Marrow
3.2525311470714487e-131,0.8158947309725021,0.587,0.076,7.591732950379469e-127,6,Mcm3,Marrow
3.7912564616798333e-131,0.43160515691672485,0.378,0.018,8.849171707206899e-127,6,Hspa2,Marrow
5.453437206319272e-131,0.612090236143402,0.702,0.142,1.2728867783269812e-126,6,Maz,Marrow
2.0707514038136447e-130,0.4554344411892652,0.357,0.012,4.833340851641428e-126,6,Bcl2l1,Marrow
4.64892291934334e-130,0.4395413764502924,0.322,0.007,1.085105098603929e-125,6,Lef1,Marrow
4.754417306950651e-130,0.4030912158239936,0.316,0.007,1.1097285436153514e-125,6,Hist1h2ai,Marrow
7.45492328915229e-130,0.5821702662473893,0.609,0.096,1.740053644921036e-125,6,Pppde2,Marrow
1.4900382195897464e-129,0.3864507151377792,0.488,0.064,3.477898208344427e-125,6,Rnf26,Marrow
1.529809950139098e-129,0.5532004150387527,0.587,0.088,3.570729404619669e-125,6,Zfp422,Marrow
2.1811692385540547e-129,0.5953668008105981,0.603,0.093,5.091067119709019e-125,6,Fen1,Marrow
6.306690544022228e-129,0.5221226518974398,0.501,0.052,1.4720446398802284e-124,6,Haus4,Marrow
7.110870492823507e-129,0.45817754825315626,0.432,0.03,1.6597482817299348e-124,6,Pola1,Marrow
7.336489247231159e-129,0.378167812204509,0.34,0.008,1.712409955196225e-124,6,2610318N02Rik,Marrow
7.441540372786533e-129,0.7824826325797754,0.745,0.163,1.7369299384121048e-124,6,Hes6,Marrow
1.0383950833386041e-128,0.4987948910490051,0.528,0.068,2.4237179640206356e-124,6,Rabl5,Marrow
3.483384523278022e-128,0.6834004610511185,0.603,0.086,8.130567815783231e-124,6,Slamf7,Marrow
2.4379927067186837e-127,0.6162477588406122,0.512,0.053,5.690518776752079e-123,6,Prep,Marrow
3.332435762889325e-127,0.38190145657319485,0.338,0.01,7.778238314159973e-123,6,Ccnf,Marrow
4.368485437032251e-127,0.7356994467490149,0.507,0.049,1.0196481858576977e-122,6,Cdca7,Marrow
9.699127734314472e-127,0.9726714707345148,0.769,0.196,2.263873404466341e-122,6,Rgs2,Marrow
1.4194584227877722e-126,0.8107619516529936,0.946,0.644,3.3131579046289394e-122,6,Hnrnpu,Marrow
2.7894106348549816e-126,0.7389559583060046,0.609,0.102,6.510763362815012e-122,6,Cdc25b,Marrow
1.0355193550862238e-125,0.436654831749358,0.448,0.038,2.417005726706755e-121,6,Psat1,Marrow
1.6167018379799635e-125,0.6064360680625349,0.48,0.043,3.773543760029033e-121,6,Kif20b,Marrow
4.845548144065821e-125,1.0020840045960626,0.796,0.428,1.1309993923064032e-120,6,Tubb4b,Marrow
1.656621352137867e-124,0.578353790692719,0.493,0.055,3.8667198980249956e-120,6,Fosb,Marrow
8.551587856100621e-124,0.49151000196921213,0.416,0.026,1.9960261214924459e-119,6,Tk1,Marrow
9.295578691429412e-124,0.4745432445176369,0.582,0.104,2.169681022366539e-119,6,Fmr1,Marrow
1.2580930793339532e-123,0.539060817416808,0.507,0.057,2.93651505647338e-119,6,Orc6,Marrow
2.587449984449346e-123,0.3528700977210035,0.319,0.007,6.039367008703219e-119,6,Dtl,Marrow
3.3784137592508344e-123,0.4015800991190277,0.555,0.101,7.885555555467372e-119,6,1700029F09Rik,Marrow
3.604569646100609e-123,0.4946085207392327,0.603,0.117,8.413426010963432e-119,6,Cux1,Marrow
4.885555408968628e-123,0.5197774640877849,0.453,0.042,1.1403374880073676e-118,6,Zeb2,Marrow
1.1636547330789001e-122,0.4541425017712412,0.534,0.082,2.7160865124794607e-118,6,Nup62,Marrow
1.319281396548541e-122,0.6695797535779744,0.536,0.064,3.079334707683949e-118,6,Mcm2,Marrow
1.5128645554482567e-122,0.6786789437381907,0.657,0.123,3.531177158871776e-118,6,Csrp1,Marrow
2.5329501970179714e-122,0.35307956808640684,0.383,0.027,5.912159054859647e-118,6,Dynlt1a,Marrow
3.2657686709835424e-122,0.3519823595350332,0.284,0.003,7.622630654942686e-118,6,Gas2l3,Marrow
1.4698966709897007e-121,0.4564997827717505,0.515,0.069,3.4308858197570605e-117,6,Mettl9,Marrow
1.4983816872500308e-121,0.3863199700930002,0.445,0.047,3.4973726962102966e-117,6,Sephs1,Marrow
2.5130998162443948e-121,0.7760929279481594,0.592,0.086,5.8658262810960415e-117,6,Dnmt1,Marrow
5.24330438775096e-121,0.7314066620179658,0.861,0.65,1.2238396771449515e-116,6,Arl6ip1,Marrow
5.521320417071707e-121,0.5644854783841396,0.37,0.016,1.288731398548707e-116,6,Aurka,Marrow
7.307782075063377e-121,0.5773644799495712,0.708,0.166,1.7057094141405428e-116,6,Hibadh,Marrow
1.4140890653827752e-120,0.604793240545704,0.536,0.068,3.3006252875099357e-116,6,Atad2,Marrow
1.5429213085116953e-120,0.27387314534381146,0.314,0.013,3.601332626197148e-116,6,Sord,Marrow
2.458822210269931e-120,0.5169645292873986,0.52,0.067,5.739136920991046e-116,6,Nudt4,Marrow
5.025497825990009e-120,0.6581959353929592,0.483,0.053,1.173001447564328e-115,6,Hist1h2ac,Marrow
5.133668888450951e-120,0.42897178151726256,0.464,0.054,1.1982496552533366e-115,6,Rfc5,Marrow
6.874853295096666e-120,0.3664041586902624,0.386,0.029,1.6046595076085128e-115,6,Adssl1,Marrow
1.045178704860047e-119,0.41168973896657335,0.456,0.051,2.4395516150138355e-115,6,Hirip3,Marrow
1.519019648830519e-119,0.3545044777499361,0.365,0.023,3.545543762335314e-115,6,Fam110a,Marrow
1.810242814959083e-119,0.849344785344397,0.665,0.13,4.225287754395996e-115,6,Nasp,Marrow
2.257966283076041e-119,0.3211506835000218,0.29,0.005,5.270319101327787e-115,6,Spag5,Marrow
6.353759209681495e-119,0.662531878965938,0.619,0.106,1.4830309371317579e-114,6,Cbx5,Marrow
7.974058041436992e-119,0.4381629980429224,0.584,0.119,1.861224887451808e-114,6,Dpp4,Marrow
9.250585493606328e-119,0.42943636658286843,0.397,0.024,2.159179160062653e-114,6,Wee1,Marrow
1.170883085039437e-118,0.3960359003807169,0.389,0.024,2.73295820879055e-114,6,Ube2t,Marrow
2.4336087888706207e-118,1.009789740193989,0.534,0.119,5.6802862741029156e-114,6,Kpna2,Marrow
3.0932386848051756e-118,0.9334578371487434,0.783,0.288,7.21992841420376e-114,6,Hdgf,Marrow
7.818769868800577e-118,0.8423178809623907,0.802,0.229,1.8249790750767428e-113,6,Smc3,Marrow
9.226187371785222e-118,0.3907675583266437,0.373,0.021,2.1534843944483888e-113,6,Mns1,Marrow
2.7408883248000562e-117,0.5667439750796268,0.491,0.055,6.397507438915811e-113,6,Ckap5,Marrow
2.9771941966827054e-117,0.3243178358538545,0.295,0.007,6.949068974477102e-113,6,Hist1h2an,Marrow
