p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue
1.5848978451585703e-40,0.8054435266071107,0.292,0.127,3.699310060384619e-36,1,Carhsp1,Marrow
1.6174509212524644e-40,0.640269508102171,0.314,0.137,3.775292195295377e-36,1,Dera,Marrow
1.8139784240018382e-40,0.5842526095214566,0.364,0.179,4.2340070394626905e-36,1,Srsf4,Marrow
2.2793592893735135e-40,0.3603755135619302,0.673,0.481,5.320252517326718e-36,1,Ctbp1,Marrow
2.462606988514605e-40,0.5237525763075981,0.325,0.147,5.74797097189194e-36,1,Nfyb,Marrow
2.7715939372166755e-40,0.5666868121734998,0.457,0.254,6.469177408857443e-36,1,Fam96a,Marrow
3.8201021741619635e-40,0.8813127376411485,0.345,0.164,8.91650048471144e-36,1,Prep,Marrow
3.859471375133659e-40,0.6072321708211597,0.314,0.141,9.008392136699473e-36,1,Xrcc1,Marrow
5.628937793213041e-40,0.3723143775883999,0.6,0.403,1.313850370313856e-35,1,Calm3,Marrow
6.514938601259455e-40,0.5683185447606167,0.433,0.239,1.5206518189199695e-35,1,Supt16h,Marrow
9.73996067552894e-40,0.8846788779018095,0.278,0.11,2.2734042212752098e-35,1,Wrn,Marrow
1.1172951133193684e-39,0.47025282850212324,0.55,0.338,2.607878523998738e-35,1,Med13,Marrow
1.1647074482493202e-39,0.5432505200512878,0.773,0.606,2.7185436549587386e-35,1,Srsf3,Marrow
1.539417204784554e-39,0.4556802274293865,0.68,0.474,3.593153697687628e-35,1,Cd72,Marrow
1.727342322070507e-39,0.4042765485629447,0.491,0.285,4.03178971394477e-35,1,Mrpl43,Marrow
1.9569313824403785e-39,0.7595673846484798,0.328,0.153,4.5676735397540874e-35,1,AI597468,Marrow
2.943118040897119e-39,0.371842880235012,0.775,0.595,6.869531819257966e-35,1,Rod1,Marrow
3.990760868127978e-39,0.4081103392642742,0.611,0.41,9.314834942297514e-35,1,Psmd8,Marrow
5.962112907180336e-39,0.40690336159564566,0.521,0.315,1.3916167736649623e-34,1,Pdhb,Marrow
6.033499121721196e-39,0.3549353241402491,0.538,0.329,1.4082790300009444e-34,1,Atox1,Marrow
8.938912536243984e-39,0.5072003774839233,0.327,0.15,2.086431575084708e-34,1,B9d2,Marrow
9.111359170003824e-39,0.46204071176897177,0.798,0.627,2.1266823438705924e-34,1,Ywhae,Marrow
9.183438847256861e-39,0.27481675623754853,0.698,0.49,2.1435064613382237e-34,1,Syvn1,Marrow
9.242252520190523e-39,1.0174202589884427,0.374,0.343,2.15723416073767e-34,1,Gstm1,Marrow
9.249935131713772e-39,0.6114115610658444,0.331,0.153,2.1590273590933115e-34,1,5031439G07Rik,Marrow
1.0710444413548767e-38,0.2867530916566081,0.301,0.135,2.4999248305664176e-34,1,Susd1,Marrow
1.3799076208144497e-38,0.3720147289326854,0.402,0.213,3.220842377743007e-34,1,2310037I24Rik,Marrow
4.165893532926172e-38,0.27763096754430805,0.738,0.537,9.723612095202977e-34,1,Siglecg,Marrow
4.77316231384895e-38,0.377771014499622,0.652,0.47,1.1141038156754834e-33,1,Smarca5,Marrow
4.970709089880375e-38,0.4703270833293911,0.419,0.224,1.1602132086689784e-33,1,Pim1,Marrow
5.088743453730377e-38,0.6929444658023067,0.279,0.114,1.1877636095352071e-33,1,Pik3cg,Marrow
5.542782784126412e-38,0.4912037969440419,0.64,0.452,1.2937409296429458e-33,1,Hnrnph1,Marrow
6.428972812254156e-38,0.856883338881608,0.301,0.131,1.5005865441082426e-33,1,Zfp710,Marrow
6.501718203556985e-38,0.5325620163653193,0.284,0.121,1.517566045892236e-33,1,Ndufaf3,Marrow
7.731922892311852e-38,0.3241510978048012,0.576,0.376,1.8047081222945095e-33,1,Fgfr1op2,Marrow
8.306380528921637e-38,1.1078599624865348,0.253,0.103,1.9387922792555993e-33,1,Smc2,Marrow
9.880662496925377e-38,0.502187405803598,0.549,0.353,2.306245433407352e-33,1,Kcnq1ot1,Marrow
9.997327154551329e-38,0.4394724097991727,0.437,0.241,2.3334761311438257e-33,1,Sdhaf2,Marrow
1.0502957933155826e-37,0.42551961210336753,0.586,0.379,2.4514954111779014e-33,1,Ube2h,Marrow
1.1420552108814294e-37,0.2900295812939975,0.493,0.293,2.6656710677183444e-33,1,Mylip,Marrow
1.1440489646878553e-37,0.7689843813706005,0.3,0.138,2.6703246884779232e-33,1,Eif4ebp1,Marrow
1.1795984978026815e-37,0.3654659040768955,0.642,0.435,2.753300853721239e-33,1,Ppp1cc,Marrow
1.3317953112494097e-37,0.6837396003934231,0.409,0.226,3.108543435987247e-33,1,Hibadh,Marrow
1.6293691390478343e-37,0.6425797852800494,0.331,0.158,3.8031105074515504e-33,1,Fam89b,Marrow
1.8073136521400919e-37,0.45504296705470093,0.374,0.191,4.218450795460188e-33,1,Glt25d1,Marrow
2.3872653558306184e-37,0.40072696235629035,0.71,0.528,5.572116067044247e-33,1,Dbnl,Marrow
3.0320902398276023e-37,0.4314087056911764,0.456,0.258,7.077201828781606e-33,1,Tab2,Marrow
3.074540000291202e-37,0.5806109352553879,0.597,0.415,7.176283814679695e-33,1,Atp1b3,Marrow
4.830273152516212e-37,0.9517533559397182,0.293,0.142,1.1274340565288089e-32,1,Dnmt1,Marrow
5.986995018157565e-37,0.2721290619731276,0.54,0.339,1.397424507188157e-32,1,Frg1,Marrow
6.712834961182172e-37,0.6555349252769442,0.32,0.146,1.5668428082895307e-32,1,Rfwd2,Marrow
7.210387190343158e-37,0.44787563762072047,0.438,0.253,1.6829764740979964e-32,1,Ptpra,Marrow
7.246965521435037e-37,0.46956332093465036,0.621,0.436,1.6915142223581522e-32,1,Spnb2,Marrow
8.068821574804514e-37,0.4257573895781803,0.761,0.616,1.8833436437751217e-32,1,Eif4g2,Marrow
8.864681546753247e-37,0.44892184290185533,0.514,0.316,2.0691053198276754e-32,1,Cdk9,Marrow
1.6260453525264253e-36,0.39712093291912254,0.658,0.465,3.7953524573319295e-32,1,Thrap3,Marrow
2.4727113465102494e-36,0.521169786005935,0.453,0.261,5.771555553889573e-32,1,Ube2m,Marrow
2.7926768057205072e-36,0.36624969662894014,0.433,0.241,6.518386932232236e-32,1,Brd7,Marrow
2.8230312935927327e-36,0.5930682020552345,0.449,0.258,6.589237342374798e-32,1,Cep110,Marrow
6.165430693914238e-36,0.3598526917839999,0.557,0.362,1.4390731782665222e-31,1,Hnrnpa3,Marrow
6.518043808000756e-36,0.3513745067698957,0.314,0.148,1.5213766052254565e-31,1,Ccnh,Marrow
7.665678784428779e-36,0.43549086889333566,0.956,0.906,1.7892460850735212e-31,1,Hnrnpa2b1,Marrow
8.599458986054898e-36,0.808820050036033,0.254,0.103,2.0071997219350737e-31,1,Galk1,Marrow
9.24043489795835e-36,0.4315712613854785,0.268,0.115,2.156809909532459e-31,1,Ncoa2,Marrow
1.0047114293945986e-35,0.36193966441272485,0.372,0.192,2.3450969473499326e-31,1,Apc,Marrow
1.0264624444704295e-35,0.5756321863793694,0.369,0.188,2.3958659916384294e-31,1,Ppp1r14b,Marrow
1.2002424012356135e-35,0.5250399777822414,0.496,0.321,2.8014857887240454e-31,1,Prdx2,Marrow
1.2848915015672734e-35,0.5144307914788415,0.367,0.188,2.999065253808173e-31,1,Mbd3,Marrow
1.3262623601743414e-35,0.38273817872816185,0.56,0.362,3.0956289748829303e-31,1,Ttpal,Marrow
1.3950858239512088e-35,0.556943192280412,0.267,0.114,3.2562698216845166e-31,1,Ttyh3,Marrow
1.3996764497990737e-35,0.31879745943647375,0.626,0.425,3.266984801476018e-31,1,Rbm38,Marrow
1.841678452835259e-35,0.3064194286529318,0.612,0.429,4.298661676762778e-31,1,Eif4h,Marrow
2.0242949612419556e-35,0.7932406857829384,0.285,0.131,4.724906869034849e-31,1,Ak3,Marrow
2.0478733023613922e-35,0.4937871037635886,0.291,0.129,4.779941075041726e-31,1,Pds5b,Marrow
2.443801447302104e-35,0.5096694951232319,0.423,0.237,5.704076958147841e-31,1,Pik3r1,Marrow
2.775863277177847e-35,0.6280954364568081,0.341,0.171,6.479142475260812e-31,1,5730403B10Rik,Marrow
2.998934175685209e-35,0.4589207534398545,0.26,0.11,6.999812259466846e-31,1,E130309D02Rik,Marrow
3.146858923444465e-35,0.2726370481423048,0.912,0.821,7.345083413211726e-31,1,Ppp1ca,Marrow
3.394651132281407e-35,0.4922374083432839,0.395,0.215,7.923455207858032e-31,1,Ssna1,Marrow
3.6055380680043344e-35,0.6318309525734209,0.42,0.25,8.415686404528917e-31,1,Rnf7,Marrow
3.709781748058166e-35,0.33441248379009103,0.717,0.548,8.659001578142564e-31,1,Map1lc3b,Marrow
4.897939716442362e-35,0.43658585649326653,0.462,0.272,1.1432281092148116e-30,1,Mrpl18,Marrow
7.409808363574492e-35,0.40673986748383406,0.535,0.41,1.7295233701419224e-30,1,Selplg,Marrow
7.721400087216018e-35,0.7611746447780634,0.28,0.127,1.8022519943570908e-30,1,Nudt4,Marrow
1.2033707021272964e-34,0.380114261989144,0.351,0.178,2.8087875558353225e-30,1,Hdac7,Marrow
1.2127772090843008e-34,0.26153949867477344,0.366,0.196,2.8307432837236666e-30,1,Jakmip1,Marrow
1.4255772823738422e-34,0.8893897441634393,0.252,0.103,3.327439934788785e-30,1,Emid1,Marrow
1.668399429972532e-34,0.47714733477793025,0.452,0.266,3.8942111094988866e-30,1,Sdhd,Marrow
1.9138193851165853e-34,0.6193989578667924,0.566,0.4,4.4670458268006216e-30,1,Txn1,Marrow
2.205990290540824e-34,0.2798264558890944,0.971,0.909,5.149001937151338e-30,1,Foxp1,Marrow
2.321433290790551e-34,0.40646226649820116,0.424,0.24,5.418457444034225e-30,1,Rock2,Marrow
3.221367782332591e-34,0.5467934507917,0.338,0.186,7.5189945407425e-30,1,Usp1,Marrow
3.5750129236368106e-34,0.5294178657609434,0.328,0.173,8.34443766506068e-30,1,Srrt,Marrow
3.949579612325802e-34,1.0766081206737952,0.263,0.111,9.218713773129655e-30,1,Zfp238,Marrow
4.126753904527172e-34,0.32438064163377245,0.733,0.55,9.632256288556872e-30,1,Elf1,Marrow
5.877807120258967e-34,0.40841997949836983,0.283,0.126,1.3719389599396457e-29,1,Tmem229b,Marrow
6.609973399498765e-34,0.505834974036186,0.454,0.266,1.5428338911770067e-29,1,Spg21,Marrow
6.97017677129991e-34,0.6736943650171137,0.309,0.146,1.626908960189112e-29,1,Tspan14,Marrow
7.334098271086053e-34,0.31095904877034153,0.4,0.221,1.7118518774541957e-29,1,Mdm2,Marrow
9.286184149320641e-34,0.5975897731781803,0.363,0.192,2.1674882422929308e-29,1,Naa38,Marrow
1.1998466651657691e-33,0.37007126409539826,0.502,0.315,2.800562101163422e-29,1,Srsf1,Marrow
1.2690986103562745e-33,0.2636485665992865,0.582,0.389,2.96220306643258e-29,1,Smarce1,Marrow
1.2843995555677774e-33,0.3149181637808267,0.581,0.386,2.997917002650749e-29,1,Ndufa11,Marrow
1.4640785269139876e-33,0.32480648959820435,0.477,0.287,3.4173056896699386e-29,1,Crebbp,Marrow
1.4881123693517969e-33,0.485756195993015,0.608,0.412,3.473403081304029e-29,1,Camk2d,Marrow
1.6011408607536386e-33,0.6101071748030256,0.414,0.237,3.737222883085068e-29,1,Ceacam1,Marrow
1.7860009083306364e-33,0.2537681118517501,0.593,0.402,4.1687047201345383e-29,1,Mapk1,Marrow
2.2012766868032192e-33,0.960096119344386,0.256,0.106,5.137999914667393e-29,1,Sft2d2,Marrow
2.4001215514810363e-33,0.3408144046859567,0.409,0.229,5.602123713311887e-29,1,Fbxl5,Marrow
2.6470536004104447e-33,0.3294841688591337,0.831,0.664,6.178487808718019e-29,1,Blnk,Marrow
2.9633236117598995e-33,0.38675735367913777,0.58,0.388,6.916693642208782e-29,1,Top1,Marrow
4.0164122795348326e-33,0.49350358626792534,0.339,0.171,9.374707901662253e-29,1,Mprip,Marrow
4.369137003807333e-33,0.4279163184711763,0.628,0.456,1.0198002680586697e-28,1,Nono,Marrow
5.20242447015482e-33,0.5698196450466062,0.385,0.207,1.2142978955788366e-28,1,Tia1,Marrow
5.8303402920601254e-33,0.5060787626515348,0.299,0.14,1.3608597275697538e-28,1,Narf,Marrow
6.300244812043496e-33,0.33555355063147907,0.532,0.34,1.4705401415790723e-28,1,Git2,Marrow
6.332263896735161e-33,0.4589151042646913,0.329,0.164,1.478013716136954e-28,1,Atad2b,Marrow
6.928922048274639e-33,0.4541702144526809,0.531,0.339,1.6172796952877834e-28,1,Mll3,Marrow
7.383203499645398e-33,0.2723511324570369,0.944,0.874,1.7233135288522323e-28,1,Gnas,Marrow
8.586852452250043e-33,0.5046409083255678,0.413,0.232,2.0042572308796824e-28,1,Akap9,Marrow
9.586085964824365e-33,0.6038611388767636,0.348,0.184,2.237488325049655e-28,1,4833439L19Rik,Marrow
1.0700033184455004e-32,0.4761387808143738,0.326,0.165,2.4974947455836427e-28,1,Fam192a,Marrow
1.1573718097150035e-32,0.5330548549153984,0.271,0.119,2.7014215410557898e-28,1,Topbp1,Marrow
1.465957576130702e-32,0.26324352918499283,0.823,0.684,3.4216915784466716e-28,1,Wtap,Marrow
1.5262663518095615e-32,0.26660812530580547,0.413,0.236,3.5624582917586975e-28,1,Marcksl1,Marrow
2.3261879076313172e-32,0.5348126076521247,0.348,0.182,5.429555195202257e-28,1,Bckdha,Marrow
3.5359315323156113e-32,0.4624120732948307,0.339,0.174,8.253217789577868e-28,1,Akirin2,Marrow
3.6500524091943217e-32,0.5182068252095209,0.343,0.175,8.519587328300466e-28,1,Cbll1,Marrow
5.045985593504547e-32,0.2929641755291019,0.305,0.149,1.1777834973798963e-27,1,Skap2,Marrow
5.890451706206841e-32,0.9393025584322978,0.271,0.126,1.3748903327457387e-27,1,Tbl1x,Marrow
6.488985887139757e-32,0.37941178091408245,0.82,0.677,1.5145941959172908e-27,1,Hnrnpl,Marrow
7.17644928143789e-32,0.27541213778117246,0.572,0.392,1.6750550267804177e-27,1,Tomm22,Marrow
7.372314960958577e-32,0.43592781155250737,0.459,0.276,1.7207720350373414e-27,1,Setd2,Marrow
7.726304744812687e-32,1.3492566399030341,0.59,0.495,1.8033967904867293e-27,1,Hmgb2,Marrow
9.674491297164928e-32,0.25365288592861734,0.47,0.292,2.258123013671266e-27,1,Ankrd13a,Marrow
9.79720643410446e-32,0.4628860640215553,0.391,0.221,2.286765953784322e-27,1,Hist3h2a,Marrow
9.821495967006957e-32,0.5050297601775835,0.323,0.161,2.292435373659094e-27,1,Ivd,Marrow
9.863703988585222e-32,0.3848898515240071,0.662,0.487,2.3022871479756764e-27,1,Ppp2r5c,Marrow
1.0225950348503078e-31,0.38648812052293113,0.636,0.448,2.3868390708441035e-27,1,Minos1,Marrow
1.0495443917340784e-31,0.3571873447597058,0.878,0.778,2.4497415647465123e-27,1,Arglu1,Marrow
1.1601245928412321e-31,0.7855016628446423,0.255,0.121,2.70784681215072e-27,1,Prdx4,Marrow
1.3344409560824248e-31,0.32342919513805857,0.492,0.307,3.1147186355919876e-27,1,Ccar1,Marrow
1.4805363997186587e-31,0.6064953587591906,0.336,0.174,3.455720010583321e-27,1,Setd8,Marrow
1.6869285416239012e-31,0.4519849920987893,0.419,0.243,3.937459909004348e-27,1,Vezf1,Marrow
1.7281666734231363e-31,0.3486535855273365,0.41,0.234,4.0337138324369425e-27,1,Otud5,Marrow
1.7743401450757985e-31,0.5130599413555537,0.683,0.509,4.141487332621421e-27,1,Rbm3,Marrow
1.8122304158694345e-31,0.28593758440528205,0.918,0.818,4.229927013680847e-27,1,Pabpc1,Marrow
1.8154646900225674e-31,0.3912664445312206,0.484,0.298,4.237476132981674e-27,1,Tmem14c,Marrow
1.8577378220112803e-31,0.3267068500246655,0.512,0.328,4.3361458503565296e-27,1,Hp1bp3,Marrow
1.962864970134505e-31,0.33793928988050714,0.298,0.144,4.581523126790948e-27,1,Mbtd1,Marrow
2.5855493520539975e-31,0.40154953353417167,0.356,0.2,6.034930742629236e-27,1,Actl6a,Marrow
2.668784363102553e-31,0.438002636963823,0.521,0.342,6.229209581917668e-27,1,Taf9,Marrow
2.714021884897666e-31,0.765770810900614,0.469,0.337,6.334798481539642e-27,1,Grn,Marrow
3.098811729308487e-31,0.4462074362326689,0.334,0.175,7.23293645737894e-27,1,Hdac2,Marrow
3.1859235456797034e-31,0.2750051096351127,0.773,0.6,7.436264147970996e-27,1,Foxo1,Marrow
3.2175641007039916e-31,0.517747357631408,0.318,0.163,7.510116367453187e-27,1,Blmh,Marrow
3.310257313736103e-31,0.3786516871879395,0.497,0.312,7.726471595991438e-27,1,4933407C03Rik,Marrow
4.417480204373956e-31,0.44913906895142297,0.4,0.234,1.0310840545029252e-26,1,Bnip2,Marrow
4.513066308304466e-31,0.8339327739413598,0.424,0.276,1.0533948070213454e-26,1,Tmpo,Marrow
4.554742189702703e-31,0.755288092050487,0.274,0.125,1.0631223744985078e-26,1,Gne,Marrow
5.49363553451146e-31,0.5919185444471822,0.295,0.141,1.2822694701103199e-26,1,2310004N24Rik,Marrow
5.9510934644673535e-31,0.5741637648307067,0.464,0.287,1.3890447255413248e-26,1,Alyref,Marrow
6.654865265511984e-31,0.3355295514461236,0.514,0.34,1.553312101623152e-26,1,Smc1a,Marrow
7.074358218559646e-31,0.5217439147870158,0.531,0.349,1.651225951794007e-26,1,Nudt3,Marrow
8.993432829466252e-31,0.30581377256200426,0.254,0.113,2.0991571567257177e-26,1,Msl3,Marrow
9.108548808781784e-31,0.3309363295483059,0.336,0.175,2.126026377457756e-26,1,Atp11b,Marrow
9.763210226681483e-31,0.31368312424151856,0.512,0.328,2.2788308990097247e-26,1,Sp3,Marrow
9.862674845662609e-31,0.45099615484641653,0.434,0.259,2.3020469357261095e-26,1,Cnot8,Marrow
1.0020595970525266e-30,0.26714275192869774,0.452,0.274,2.3389073054803023e-26,1,Snap29,Marrow
1.0450283722443118e-30,0.40105990393797786,0.257,0.116,2.4392007236554483e-26,1,Smg6,Marrow
1.0761256268690806e-30,0.5400099867022856,0.401,0.229,2.511784825675121e-26,1,Ndufs5,Marrow
1.1675063445922305e-30,0.26397642816101996,0.655,0.467,2.725076558912725e-26,1,Chd4,Marrow
1.1852793910210836e-30,0.6676741055721167,0.251,0.115,2.7665606265823114e-26,1,Thap11,Marrow
1.241842092799868e-30,0.5687821414147187,0.436,0.257,2.8985836288041716e-26,1,Pik3ap1,Marrow
1.2856881124416182e-30,0.33215435450127906,0.601,0.416,3.000924623249981e-26,1,Acin1,Marrow
1.3594871466359422e-30,0.34911070332655125,0.461,0.286,3.173178948962953e-26,1,Icam2,Marrow
1.4316792658472783e-30,0.4413143046495489,0.331,0.17,3.3416825744141325e-26,1,Hmgn5,Marrow
1.5974088631207003e-30,0.27958393830367845,0.313,0.165,3.728512027410027e-26,1,2700029M09Rik,Marrow
2.0917115503511948e-30,0.9328550258181081,0.305,0.156,4.882263929674724e-26,1,Rap2b,Marrow
2.1078031765868853e-30,0.6343758637594736,0.27,0.122,4.919823394471449e-26,1,Gse1,Marrow
2.2851788157097713e-30,0.3683498459192913,0.538,0.355,5.333835873748178e-26,1,1500032L24Rik,Marrow
2.590409913456567e-30,0.5421290545402737,0.625,0.447,6.046275778998973e-26,1,B4galt1,Marrow
3.96077457294558e-30,0.32892786943472263,0.397,0.226,9.24484393071228e-26,1,Dpf2,Marrow
4.088546016512928e-30,0.4409952481491759,0.58,0.411,9.543075257142826e-26,1,Ssrp1,Marrow
4.231107133097352e-30,0.4590120386518741,0.276,0.134,9.875827159362529e-26,1,Th1l,Marrow
4.840296297452104e-30,0.638233023621928,0.285,0.145,1.1297735587882957e-25,1,Oaz2,Marrow
5.1807034596185546e-30,0.49398640600137433,0.47,0.295,1.2092279945095669e-25,1,Thoc2,Marrow
6.0285710465201065e-30,0.28586069331938546,0.443,0.274,1.4071287679682581e-25,1,Smarcb1,Marrow
6.642004539135945e-30,0.5459588915793829,0.351,0.187,1.550310279479721e-25,1,Vps13b,Marrow
7.498574498714642e-30,0.8293993126668902,0.266,0.122,1.7502422737449845e-25,1,Mcm3,Marrow
8.834285867349936e-30,0.6205866321001707,0.253,0.117,2.0620106642981487e-25,1,Nt5c2,Marrow
9.898589921408044e-30,0.27482904589569035,0.619,0.447,2.3104298735558514e-25,1,Cct2,Marrow
1.0081042501610576e-29,0.5129089795979218,0.284,0.136,2.3530161303009245e-25,1,Gltscr1,Marrow
1.0515574299446748e-29,0.3766332227344362,0.344,0.182,2.4544401972338657e-25,1,Wwp2,Marrow
1.2869481038520957e-29,0.43673667352620527,0.378,0.211,3.0038655692011766e-25,1,Fip1l1,Marrow
1.301263802996509e-29,0.4286546152656232,0.262,0.12,3.0372798425741516e-25,1,Gabpb1,Marrow
1.3945531384635e-29,0.3079595690035255,0.36,0.201,3.2550264804876553e-25,1,Mrps36,Marrow
1.3971036111350983e-29,0.47011763053683,0.376,0.208,3.260979538750433e-25,1,Acss1,Marrow
1.413681432408591e-29,0.3593677921036291,0.263,0.122,3.2996738313848925e-25,1,Nsmce2,Marrow
1.4679092186927684e-29,0.4176799652822152,0.355,0.191,3.426246907350791e-25,1,Kdm1a,Marrow
1.552595028725201e-29,0.2812913911003636,0.521,0.339,3.623912056547492e-25,1,Cap1,Marrow
1.9521347188419858e-29,0.3404052674270561,0.383,0.217,4.556477647249079e-25,1,Ppp6r1,Marrow
2.0690221584293172e-29,0.45105977539867625,0.414,0.244,4.829304619989869e-25,1,Rnf10,Marrow
2.1927290200318385e-29,0.4211942420154777,0.47,0.3,5.118048805656314e-25,1,Hbxip,Marrow
2.2852831338669208e-29,0.41558316647780025,0.49,0.312,5.33407936275878e-25,1,Cmpk1,Marrow
2.3258153174420195e-29,1.1295962010289147,0.257,0.145,5.4286855324414175e-25,1,Spry2,Marrow
2.5028672325540165e-29,0.6776372679530946,0.26,0.118,5.84194240750433e-25,1,Rbmx,Marrow
2.637925665993527e-29,0.5393496443479195,0.342,0.182,6.157182296995491e-25,1,Mpp1,Marrow
2.746223453718615e-29,0.402730699622202,0.445,0.269,6.409960163324619e-25,1,Zfp292,Marrow
2.88006455930705e-29,0.3710343487149359,0.501,0.32,6.722358687878586e-25,1,Dock8,Marrow
3.010373635024459e-29,0.39277843458368267,0.522,0.34,7.026513101510591e-25,1,Bod1l,Marrow
3.325966693350763e-29,0.5762029232523522,0.289,0.141,7.763138858950015e-25,1,Eri1,Marrow
3.6726374179819673e-29,0.2926624018846047,0.918,0.819,8.57230299731171e-25,1,Atp5a1,Marrow
3.82926411653167e-29,0.4635330843713863,0.449,0.286,8.937885374396572e-25,1,Cdk4,Marrow
3.8710573140119654e-29,0.5654372001263592,0.374,0.208,9.035434876635328e-25,1,Zfp644,Marrow
3.890144823230146e-29,0.34211086069341334,0.302,0.167,9.079987031901484e-25,1,Polr3k,Marrow
4.300823669758285e-29,0.6442177693792477,0.392,0.225,1.0038552527582812e-24,1,Rpia,Marrow
4.397222778434211e-29,0.5753945712615343,0.291,0.142,1.0263557687143291e-24,1,Pwwp2a,Marrow
4.40353885288056e-29,0.3229175391302066,0.749,0.585,1.0278300036508515e-24,1,Brd2,Marrow
5.262782755694056e-29,0.3095995648920731,0.428,0.266,1.2283861230065496e-24,1,Baz1b,Marrow
6.712827053198319e-29,0.6561500921565315,0.266,0.124,1.5668409624870196e-24,1,Smarcd1,Marrow
7.848762337582178e-29,0.49734467143671957,0.383,0.217,1.831979617215056e-24,1,Bloc1s2,Marrow
9.490203665186352e-29,0.409849184247542,0.412,0.251,2.215108437491146e-24,1,Psmd13,Marrow
1.046017158297305e-28,0.573731461424904,0.256,0.118,2.4415086491817395e-24,1,Thoc3,Marrow
1.0805669825575966e-28,0.34606101910739984,0.316,0.163,2.522151393987686e-24,1,Hsdl1,Marrow
1.1645975775785317e-28,0.2960190430285703,0.464,0.292,2.7182872058260507e-24,1,Nrm,Marrow
1.2454461817181284e-28,0.37772913351579485,0.289,0.142,2.9069959327482834e-24,1,Uso1,Marrow
1.3199057382840592e-28,0.2921931675941978,0.345,0.192,3.0807919837288227e-24,1,Adss,Marrow
1.4169792583381418e-28,0.3788429314967865,0.305,0.162,3.3073712868870567e-24,1,Arl6ip4,Marrow
1.4544323856523485e-28,0.7435091110309595,0.328,0.184,3.394790631351147e-24,1,Tagap1,Marrow
1.586348856982601e-28,0.37748285995846587,0.446,0.273,3.702696867083089e-24,1,Psmb7,Marrow
1.9765950868776606e-28,0.40711274605007963,0.432,0.261,4.613570592281147e-24,1,Osbpl8,Marrow
2.101895977295114e-28,0.3115666719923218,0.298,0.154,4.906035400604526e-24,1,Mrpl40,Marrow
2.159472405114991e-28,0.5912213127413386,0.362,0.2,5.0404245407789e-24,1,1810013D10Rik,Marrow
3.030079192021649e-28,0.40552589536693473,0.449,0.278,7.072507842097732e-24,1,Pdap1,Marrow
3.229149664357423e-28,0.3101497043325625,0.374,0.212,7.537158231576661e-24,1,Hnrnpul2,Marrow
3.2731810512456044e-28,0.3982682330934173,0.581,0.405,7.639931891712365e-24,1,Papola,Marrow
3.288585330956201e-28,0.41572224863775986,0.378,0.214,7.675887020984869e-24,1,Nr2c2,Marrow
3.6498805815930945e-28,0.42616345950861545,0.373,0.211,8.519186265496441e-24,1,Man1a2,Marrow
4.119347498101553e-28,0.8394275168816674,0.281,0.149,9.614968995318834e-24,1,Slc48a1,Marrow
5.650054244046402e-28,0.2783462675722488,0.381,0.22,1.3187791611028707e-23,1,Gpatch8,Marrow
5.961157203942442e-28,0.28255422279112885,0.706,0.546,1.3913937029722052e-23,1,Ppp2ca,Marrow
6.438022205275379e-28,0.4818726829127087,0.489,0.328,1.502698762933326e-23,1,Bub3,Marrow
6.772668096040538e-28,0.41607277262310394,0.493,0.319,1.5808084602968218e-23,1,Blvrb,Marrow
8.737588382625277e-28,0.7419360784801259,0.289,0.143,2.039440504388566e-23,1,Traf6,Marrow
9.890189254335552e-28,0.8064650650867633,0.265,0.126,2.308469073854461e-23,1,Atad2,Marrow
1.047011531276856e-27,0.2805956195916677,0.456,0.287,2.4438296151533095e-23,1,Spop,Marrow
1.1807220421499494e-27,0.31501772356380453,0.457,0.29,2.755923318582197e-23,1,Uba2,Marrow
1.3738294170085434e-27,0.305459344164297,0.489,0.319,3.206655242239641e-23,1,Zfand6,Marrow
1.5216405696412699e-27,0.3254964068093935,0.378,0.245,3.551661253599688e-23,1,Fam195b,Marrow
1.6406907466980417e-27,0.8638246025650793,0.254,0.125,3.829536271867899e-23,1,Ckap5,Marrow
1.6538465037222374e-27,0.5314365388809201,0.316,0.166,3.860243124338074e-23,1,Golgb1,Marrow
1.6859148490059626e-27,0.43506216925114805,0.27,0.13,3.9350938490648173e-23,1,Slain1,Marrow
2.1320542910523808e-27,0.37323255701993086,0.371,0.21,4.976427920745362e-23,1,Cnot1,Marrow
2.2438427260590077e-27,0.2962749180086508,0.681,0.538,5.23735330689433e-23,1,Ywhah,Marrow
2.6061501684461447e-27,0.415218327866242,0.368,0.21,6.083015108170147e-23,1,Mtf2,Marrow
3.387977943381177e-27,0.3885008078306442,0.338,0.185,7.907879317646005e-23,1,Pgp,Marrow
4.110959157994039e-27,0.39102491100627645,0.292,0.15,9.595389770673886e-23,1,Commd2,Marrow
4.5898033278202764e-27,0.706984788050713,0.255,0.118,1.0713059947465307e-22,1,N4bp2,Marrow
4.6991621342476254e-27,0.4195028156367884,0.406,0.244,1.0968314337547383e-22,1,Syncrip,Marrow
5.393588178047592e-27,0.37362448670156834,0.633,0.469,1.2589174166380885e-22,1,Raly,Marrow
5.5407809691437995e-27,0.4792914352915174,0.295,0.152,1.2932736860078542e-22,1,Prps2,Marrow
5.663494570507584e-27,0.34941389683889224,0.391,0.23,1.3219162677021753e-22,1,Clk3,Marrow
