p_val,avg_logFC,pct.1,pct.2,p_val_adj,tissue_subtissue,genes
0.14216975949295538,0.6843165768508812,0.158,0.219,1,Fat: MAT,Epn1
0.14232072573231344,-1.1096960813849397,0.123,0.169,1,Fat: MAT,Ints72
0.1423741508312677,-1.593318438270034,0.079,0.122,1,Fat: MAT,Ythdc21
0.14247183749426998,-0.30616168804696287,0.07,0.111,1,Fat: MAT,Fam193b2
0.14248178531392897,0.4473550540438893,0.184,0.135,1,Fat: MAT,Polg
0.1426159432179304,-1.749929983080254,0.079,0.12,1,Fat: MAT,Flywch11
0.1428680771073546,0.4102058313596695,0.07,0.121,1,Fat: MAT,1200011I18Rik2
0.142969976565178,-1.2581894980296056,0.114,0.165,1,Fat: MAT,Med121
0.1430273158328445,0.2964677738919974,0.272,0.21,1,Fat: MAT,AI4135822
0.14318377710943858,-1.612522798099636,0.07,0.112,1,Fat: MAT,Abcb102
0.14329096396739718,0.8479604675720336,0.149,0.103,1,Fat: MAT,D15Ertd621e1
0.1433797568803738,0.908972735923566,0.237,0.193,1,Fat: MAT,Mesdc21
0.14344199103358488,-0.3975597473833097,0.079,0.125,1,Fat: MAT,D19Ertd386e2
0.1434934941736488,-1.1794869348091193,0.184,0.237,1,Fat: MAT,Stx162
0.1436837668932551,0.29130366606376956,0.088,0.141,1,Fat: MAT,Hdac10
0.1440342848949292,0.4395331882452371,0.316,0.264,1,Fat: MAT,Cops81
0.14425177150019303,0.5081199570214969,0.123,0.083,1,Fat: MAT,Glipr1
0.1447999230204014,-0.4059994296698015,0.167,0.225,1,Fat: MAT,Dtx3l2
0.14493472602943158,-0.27022230207049214,0.412,0.473,1,Fat: MAT,Arf51
0.1449545145007998,-1.4504579221068186,0.123,0.167,1,Fat: MAT,Armc102
0.14518600904445458,1.0396704097543115,0.105,0.07,1,Fat: MAT,Ralb
0.14551860151956844,-0.6966272409658898,0.167,0.223,1,Fat: MAT,Traf3
0.1456973242189869,-0.5666415287790723,0.246,0.305,1,Fat: MAT,Pkn12
0.1459259558729724,-0.45042943557349346,0.088,0.136,1,Fat: MAT,Rngtt1
0.14656219920667532,-0.3741580360041801,0.167,0.219,1,Fat: MAT,Mical12
0.14705649494881792,-0.6146158792702003,0.219,0.277,1,Fat: MAT,Ywhag2
0.14721049854387516,-0.9910451504068778,0.447,0.486,1,Fat: MAT,Hist1h4d2
0.1472271205638212,-0.7208065104350463,0.14,0.191,1,Fat: MAT,Dhdds2
0.14790074378602008,-0.26416335160331794,0.386,0.467,1,Fat: MAT,Wdfy4
0.14797282370813303,-0.3090037691093013,0.333,0.404,1,Fat: MAT,Slc44a21
0.14814228069453603,0.6158546973663501,0.132,0.092,1,Fat: MAT,Ccs
0.148167005830754,0.5712018511165988,0.079,0.131,1,Fat: MAT,Agpat51
0.14862318921359502,-0.4898507558452083,0.316,0.363,1,Fat: MAT,Nfkb11
0.14872326154888413,0.40723112930571226,0.088,0.135,1,Fat: MAT,Creg11
0.1488928808086044,0.45287264199947774,0.079,0.125,1,Fat: MAT,Gstt22
0.1489775041422034,-0.5509197647101312,0.167,0.222,1,Fat: MAT,Casp8ap22
0.14917083266162912,-0.5826710587903376,0.114,0.076,1,Fat: MAT,Ccl6
0.14917904992341474,-1.1824607851602522,0.105,0.148,1,Fat: MAT,Opa12
0.1492469145193201,-0.45543025128445436,0.561,0.431,1,Fat: MAT,Sparc1
0.14932950405050813,-1.1782024541594993,0.132,0.178,1,Fat: MAT,Rrnad11
0.14946898856817303,-0.31003402259406476,0.342,0.405,1,Fat: MAT,U2af11
0.14951851796256405,-0.9406977280011226,0.096,0.142,1,Fat: MAT,Asrgl11
0.1498385870174691,-1.693882993742849,0.07,0.109,1,Fat: MAT,Gbp71
0.15000868264994363,-0.9389605242543406,0.105,0.152,1,Fat: MAT,Gbp32
0.15004717566933667,-0.8378533783663826,0.149,0.103,1,Fat: MAT,Ecm12
0.15014531513900845,-0.8152257083773273,0.211,0.258,1,Fat: MAT,Cul32
0.1506190614040107,-1.3421693720652208,0.114,0.162,1,Fat: MAT,Car12
0.15065932305191698,-0.27468393726489104,0.088,0.131,1,Fat: MAT,Ppat2
0.15074181069446427,-0.32026745003278156,0.096,0.147,1,Fat: MAT,Lrig22
0.15082763682345704,-0.3429230341110774,0.105,0.069,1,Fat: MAT,Agap3
0.15091800182812412,-0.5115748013981798,0.07,0.113,1,Fat: MAT,Pkmyt12
0.15096782627947375,-0.2545723316638191,0.114,0.165,1,Fat: MAT,Thap111
0.15126660775858072,-1.2068523225281935,0.132,0.179,1,Fat: MAT,Acox31
0.15136612621395598,-0.8367437916349116,0.096,0.145,1,Fat: MAT,Opa31
0.15138353037069285,-0.25806247894944434,0.289,0.348,1,Fat: MAT,Ndufa91
0.15174552024172194,-0.30357348147454966,0.219,0.283,1,Fat: MAT,2700094K13Rik1
0.15179210000313442,-0.4099171083679636,0.298,0.355,1,Fat: MAT,Stxbp2
0.15181605676113336,-0.2556177111209186,0.351,0.398,1,Fat: MAT,Vasp1
0.15205469220456147,-0.5064043593872003,0.07,0.114,1,Fat: MAT,5930434B04Rik1
0.1527311366492248,-1.1699475487643562,0.123,0.166,1,Fat: MAT,C230096C10Rik1
0.15274337488749679,-0.7655863229832435,0.079,0.12,1,Fat: MAT,Tubb4a2
0.15305869333223768,0.6275526033028385,0.474,0.439,1,Fat: MAT,Slc3a22
0.15316569853259301,-1.7170456999518202,0.096,0.137,1,Fat: MAT,Ifitm22
0.15341087776907583,-0.4340802944327451,0.079,0.12,1,Fat: MAT,Aplp11
0.15380951664139825,-1.846380934056727,0.149,0.191,1,Fat: MAT,Tspan33
0.1539635890329859,-0.406600236154389,0.202,0.261,1,Fat: MAT,Psmg4
0.15405396484281644,-0.5759777838924727,0.237,0.289,1,Fat: MAT,Coro71
0.15411840113250266,-0.5598148720046394,0.132,0.183,1,Fat: MAT,Msl22
0.15480293718223895,0.5343734543537959,0.246,0.197,1,Fat: MAT,Gosr22
0.15481458541688606,-1.2149873058766816,0.096,0.14,1,Fat: MAT,2700007P21Rik2
0.15509472615145792,-1.1092676561496395,0.14,0.184,1,Fat: MAT,Mcm22
0.15521458903280697,-0.6246901677103374,0.096,0.141,1,Fat: MAT,Zhx22
0.15561861777806082,-0.48855938553459977,0.114,0.075,1,Fat: MAT,Kbtbd3
0.15590304618479373,-0.9277463163803121,0.114,0.162,1,Fat: MAT,Pik3r42
0.1560042388170534,-0.6575585686861936,0.079,0.123,1,Fat: MAT,1600027N09Rik1
0.15620963365632706,-0.4101200657366193,0.158,0.204,1,Fat: MAT,Ube2z2
0.15621322725322048,-0.4594132070738599,0.43,0.466,1,Fat: MAT,Pcna
0.15657896133849886,-0.4270492015374314,0.246,0.305,1,Fat: MAT,Scamp31
0.15695526996107106,0.37316562040420465,0.263,0.344,1,Fat: MAT,Wdr43
0.15701034405449277,-0.949128551117099,0.298,0.344,1,Fat: MAT,Rapgef11
0.15720908443634407,0.4000041225328932,0.193,0.143,1,Fat: MAT,Txndc152
0.15725468611744034,-0.9295979361305924,0.114,0.161,1,Fat: MAT,Nploc41
0.15741803227002332,-0.5367633925828859,0.263,0.311,1,Fat: MAT,Slc15a41
0.15743900772667038,-0.2867311227760556,0.132,0.184,1,Fat: MAT,Msh22
0.15746120738321806,-0.2563050692945117,0.632,0.633,1,Fat: MAT,Ost4
0.15748293830730323,-0.3219690569293143,0.184,0.237,1,Fat: MAT,2810008M24Rik1
0.15763357324656838,-1.607149637917949,0.079,0.121,1,Fat: MAT,Ckb2
0.15763658759517596,-0.3117183093125453,0.254,0.32,1,Fat: MAT,Adprh2
0.15819476169108626,-0.41106825700383576,0.184,0.237,1,Fat: MAT,Polr2b1
0.15833141351547303,-0.3703876300960163,0.096,0.145,1,Fat: MAT,Thoc51
0.1585675264409027,-0.6399113384274622,0.228,0.283,1,Fat: MAT,Herc12
0.15885297976956136,0.36001604737987414,0.149,0.107,1,Fat: MAT,Obfc2a1
0.15909866778144133,-0.7661272737448743,0.211,0.256,1,Fat: MAT,Aldh9a11
0.1592710848840902,-0.3260257080379927,0.123,0.167,1,Fat: MAT,Mapk62
0.15992464438092371,0.798267555617211,0.149,0.11,1,Fat: MAT,Pdxk1
0.16010237618192344,-0.39777791494074277,0.114,0.162,1,Fat: MAT,Aarsd1
0.16031943776814192,0.3862948011276428,0.193,0.145,1,Fat: MAT,Irak31
0.1605801749874158,-0.5667602578209565,0.14,0.196,1,Fat: MAT,Ccnt21
0.16082683757863278,0.3504387848368369,0.175,0.246,1,Fat: MAT,Cops52
0.16087872003155287,-0.3368002846045508,0.561,0.639,1,Fat: MAT,Vars1
0.16094450736465543,-0.7217453944334173,0.105,0.152,1,Fat: MAT,Sdr39u12
0.16115873465400402,-0.5216451169829424,0.088,0.134,1,Fat: MAT,Rbm15b1
0.16153725346612008,-0.5696510954613561,0.149,0.198,1,Fat: MAT,Nkap1
0.1619394241094996,-0.8736744510087555,0.193,0.234,1,Fat: MAT,Tgfb11
0.16287208548846546,-1.1841015708717997,0.263,0.319,1,Fat: MAT,Nmt12
0.16300670540663403,-0.4161816925675019,0.132,0.186,1,Fat: MAT,Acyp1
0.16315699507102635,0.392473337134307,0.228,0.177,1,Fat: MAT,Exoc71
0.1634833658542019,-0.6669628416809137,0.061,0.102,1,Fat: MAT,Ganc2
0.16357433244285938,-0.49968147099044025,0.263,0.311,1,Fat: MAT,Lsm14a2
0.16362637474374503,-0.4736151754715956,0.105,0.151,1,Fat: MAT,Slc14a11
0.16370633245425043,-1.236658970351165,0.105,0.147,1,Fat: MAT,Capn12
0.16416587730909518,-0.7568851442062527,0.167,0.218,1,Fat: MAT,Tbc1d151
0.16467483393733623,-0.9748799189587336,0.105,0.15,1,Fat: MAT,Parp91
0.16514011856948227,-0.3579360592418781,0.07,0.113,1,Fat: MAT,Dpcd2
0.16514483390130016,-0.5677111027112547,0.123,0.172,1,Fat: MAT,Msh61
0.1652706994467122,0.36642178069737286,0.079,0.126,1,Fat: MAT,Nupl1
0.16576368284324378,-0.3080388836617134,0.096,0.142,1,Fat: MAT,Rmnd5a2
0.16623543306269828,0.2541745533934283,0.149,0.205,1,Fat: MAT,Lsm13
0.1666174599772365,-0.5635280253324138,0.158,0.201,1,Fat: MAT,Med82
0.16664127172960316,-0.9163127091128542,0.158,0.204,1,Fat: MAT,Cdkn1a2
0.16725435084266269,-0.46096473033935936,0.193,0.242,1,Fat: MAT,Stard71
0.16794455802772873,-1.1141593137283978,0.114,0.154,1,Fat: MAT,Smpdl3a2
0.16795008000478923,0.3574944949350365,0.184,0.138,1,Fat: MAT,Vkorc11
0.1682237339364551,0.926828328213599,0.114,0.079,1,Fat: MAT,Zkscan6
0.16846666997733173,0.7089179115314863,0.193,0.153,1,Fat: MAT,Jagn11
0.16895603277996213,0.6285477157551052,0.149,0.109,1,Fat: MAT,Tmem167b2
0.16927214103608537,-0.49851032352314606,0.167,0.213,1,Fat: MAT,Eps15l11
0.16949486648989787,-0.4261771559469145,0.263,0.315,1,Fat: MAT,Rnf101
0.1695237333003657,-0.8393540045142494,0.079,0.12,1,Fat: MAT,Entpd72
0.169598422794316,0.26389923380809943,0.254,0.337,1,Fat: MAT,Irf11
0.1696423716093237,-0.786729647886971,0.105,0.15,1,Fat: MAT,Coq51
0.16965193282985128,0.4069523428549702,0.333,0.262,1,Fat: MAT,Mbp1
0.1696636693360625,-0.5013713228051566,0.096,0.141,1,Fat: MAT,Tcirg11
0.16988272336013455,0.3417419984824899,0.211,0.163,1,Fat: MAT,Gnl11
0.1699483371827565,0.40757239200885653,0.158,0.118,1,Fat: MAT,Gmppa1
0.17007022555706702,-0.9210483016048183,0.079,0.12,1,Fat: MAT,Zfp1202
0.17041774806618826,-0.9611509800175417,0.123,0.167,1,Fat: MAT,Rpgrip12
0.17125349704529302,0.54242648162609,0.237,0.188,1,Fat: MAT,D1Ertd622e1
0.1713259557500935,-0.439919282524146,0.456,0.473,1,Fat: MAT,Cope
0.17144173261969706,-0.6883890510043229,0.096,0.139,1,Fat: MAT,Rab8b
0.1716139490427975,0.36915656698682087,0.211,0.162,1,Fat: MAT,Ap3m11
0.17220361084622246,-0.2900766312415892,0.096,0.138,1,Fat: MAT,2310046O06Rik1
0.172352814771902,-0.4463605041858729,0.342,0.384,1,Fat: MAT,Plp21
0.1726301217780388,-0.63026573756725,0.237,0.178,1,Fat: MAT,Ppp1r13b2
0.17270438899483484,-0.39674557936264154,0.184,0.237,1,Fat: MAT,Golga52
0.17283121849350494,0.4364887759806022,0.298,0.245,1,Fat: MAT,Bcar31
0.17288960952466018,0.4749620571215072,0.298,0.247,1,Fat: MAT,Riok31
0.17319311382432723,-1.3217765521616798,0.096,0.138,1,Fat: MAT,Dennd5a1
0.17330077135164285,0.315689906130018,0.061,0.103,1,Fat: MAT,Ipo131
0.17340666577081865,0.46873604998660223,0.509,0.461,1,Fat: MAT,Rfk
0.1734465078656067,-0.5215058268943595,0.263,0.314,1,Fat: MAT,Ctage51
0.1735379453149765,-0.5619119269326789,0.132,0.182,1,Fat: MAT,Dpp82
0.17363587128810845,-0.423236286915727,0.377,0.395,1,Fat: MAT,A130040M12Rik
0.1737746406172832,-0.8233035730237863,0.114,0.161,1,Fat: MAT,Otud7b1
0.1740161917855065,-0.7429467778007934,0.149,0.2,1,Fat: MAT,Uso11
0.17425509599867542,-2.112798647265842,0.079,0.117,1,Fat: MAT,Nfya1
0.17431280174135858,-1.3999656380972987,0.105,0.148,1,Fat: MAT,Vprbp1
0.17434275507840985,-0.5399807162268511,0.14,0.186,1,Fat: MAT,Hmg20b2
0.1744672629422258,-0.32998561099082035,0.105,0.151,1,Fat: MAT,Gpank1
0.17452676424411467,-0.33007234749406544,0.237,0.29,1,Fat: MAT,Arhgef182
0.17487386509982406,-0.642713935379601,0.211,0.253,1,Fat: MAT,Pcm11
0.17494280296408707,-0.3999261486043304,0.263,0.316,1,Fat: MAT,5430437P03Rik1
0.1753210477118296,-0.7706800246790944,0.088,0.129,1,Fat: MAT,Ehd22
0.1760411196008618,-0.4044701703310021,0.14,0.188,1,Fat: MAT,Pmpca1
0.17645226352503188,0.28984901953056985,0.123,0.087,1,Fat: MAT,Trub2
0.17763848369668864,-0.3374450652445682,0.14,0.189,1,Fat: MAT,Ptcd31
0.17769587788627722,0.32703868062545727,0.237,0.183,1,Fat: MAT,Acadm1
0.17808512796795498,0.4444095419079783,0.281,0.223,1,Fat: MAT,Rnf1391
0.17823311644230458,-0.30829087749974704,0.325,0.36,1,Fat: MAT,Snrpd11
0.17824282323349736,-0.4616459799454593,0.088,0.131,1,Fat: MAT,Kdm3a2
0.17837837171360152,0.2722049205793642,0.14,0.194,1,Fat: MAT,Lage32
0.1788866203545413,0.8543613529616931,0.184,0.143,1,Fat: MAT,Pppde11
0.17912390610541565,-0.9461985799859489,0.289,0.322,1,Fat: MAT,Chd81
0.17928383921563093,-0.5666867410905154,0.43,0.459,1,Fat: MAT,Purb1
0.17943469012103333,-0.34371696782876304,0.316,0.372,1,Fat: MAT,Mrps162
0.17948629360517285,-1.8965050321611185,0.07,0.105,1,Fat: MAT,0610007P22Rik2
0.17968159509291112,0.5973510402394839,0.105,0.073,1,Fat: MAT,Gcdh
0.1798945234293856,-0.4081587553756165,0.509,0.524,1,Fat: MAT,Ccni2
0.1799527275172924,-0.35794380383311086,0.105,0.152,1,Fat: MAT,Mtx21
0.1800262185534091,-0.3084332336545499,0.509,0.563,1,Fat: MAT,Lbr1
0.18012362305650695,-0.5482850395123737,0.377,0.304,1,Fat: MAT,Nfkbid1
0.18020886863957253,0.251551396115949,0.254,0.333,1,Fat: MAT,Necap2
0.1803831784666863,-0.7551010035244694,0.079,0.12,1,Fat: MAT,Smagp1
0.1804182260987241,-0.25816116344323614,0.079,0.121,1,Fat: MAT,Zdhhc142
0.1804583031920571,-0.3263207453153094,0.298,0.341,1,Fat: MAT,Prpf191
0.18059796011071202,-1.2059658640029656,0.175,0.215,1,Fat: MAT,Txlna1
0.18076274187610505,-0.46381316765946856,0.149,0.196,1,Fat: MAT,Psmg22
0.1811217262297645,-0.35329165237254134,0.228,0.288,1,Fat: MAT,Rad92
0.18113833739884036,-0.662394116125884,0.175,0.225,1,Fat: MAT,Cdk171
0.18161962740554186,-0.5439226281018246,0.351,0.404,1,Fat: MAT,Eif4g32
0.18176835586084414,-1.5161603539739146,0.088,0.126,1,Fat: MAT,Gga32
0.18197517893524673,-0.45844102427939326,0.088,0.131,1,Fat: MAT,AU0403201
0.18231317151282908,0.5042963013549908,0.105,0.074,1,Fat: MAT,Zmym1
0.18244972041191118,-0.33908520343559845,0.132,0.179,1,Fat: MAT,Phf201
0.1827839359927636,-1.490850445450978,0.202,0.239,1,Fat: MAT,Stmn12
0.18283271962803035,-0.2682090835444617,0.456,0.48,1,Fat: MAT,Hdac1
0.18305226303268557,-0.3302779434084244,0.158,0.205,1,Fat: MAT,Abce11
0.18314219743101948,-0.9759470712902631,0.175,0.215,1,Fat: MAT,Ppp1r15b2
0.1834987975173179,-0.28506458168893767,0.149,0.201,1,Fat: MAT,Tsix2
0.18358309371664075,-0.5668940245125622,0.07,0.109,1,Fat: MAT,Pot1a1
0.1835849433590866,-1.0174020540834645,0.088,0.13,1,Fat: MAT,Wdr241
0.1836115566193583,-0.9434739176283071,0.114,0.161,1,Fat: MAT,Vps112
0.18446450779593573,-0.35780668776996816,0.088,0.131,1,Fat: MAT,Usp401
0.18463575758984072,0.25299052563031976,0.149,0.107,1,Fat: MAT,1500010J02Rik2
0.18511226394030586,-0.7910824439702759,0.167,0.207,1,Fat: MAT,Prkce1
0.18516331898746374,-0.445814311585395,0.079,0.118,1,Fat: MAT,Sympk1
0.18520144227027693,-0.2571119283257337,0.175,0.225,1,Fat: MAT,Rbm102
0.18527123347415483,-0.37422440825850467,0.088,0.132,1,Fat: MAT,2610035D17Rik2
0.1858735208809592,-0.3696781019805164,0.123,0.175,1,Fat: MAT,Ttc331
0.18588147573606859,-1.037740507541441,0.079,0.12,1,Fat: MAT,Nup2052
0.18601297334118153,-0.538003135758431,0.202,0.25,1,Fat: MAT,Atp6v1h1
0.1863435100898478,-0.4310428514321485,0.175,0.223,1,Fat: MAT,Ttc51
0.1865711080482744,-0.4888862182659248,0.175,0.222,1,Fat: MAT,Nup1531
0.18745812016509478,0.35096798982810107,0.219,0.285,1,Fat: MAT,Tcerg11
0.18763941990522945,-0.34108778842071175,0.079,0.119,1,Fat: MAT,Cyb561d22
0.18781921169898647,-1.8274418926578715,0.07,0.106,1,Fat: MAT,Fam160b21
0.18795578176004174,0.44300543784360835,0.088,0.134,1,Fat: MAT,Srek1ip12
0.18800710962646655,-1.1695677568782208,0.07,0.107,1,Fat: MAT,Zfp7712
0.1883690363209858,-0.5567241939046188,0.079,0.119,1,Fat: MAT,Bcl2l122
0.18840301778948312,-0.4430002889189679,0.158,0.202,1,Fat: MAT,2610507B11Rik1
0.18856886149809404,-0.9430142019850467,0.079,0.118,1,Fat: MAT,Wasl
0.1887584016950759,-0.5704039585737815,0.132,0.178,1,Fat: MAT,Rictor
0.18948973082688161,-0.7227714280778281,0.149,0.194,1,Fat: MAT,Vps521
0.18985885310943412,-0.34796050936296075,0.158,0.217,1,Fat: MAT,Cpsf11
0.19005000303182165,-0.7832202639486976,0.184,0.226,1,Fat: MAT,Rasgrp11
0.19047908018253576,-0.3059116263822368,0.254,0.308,1,Fat: MAT,Sart11
0.19077115218079305,-0.9500927993175674,0.105,0.146,1,Fat: MAT,Hsd17b42
0.1908493839281345,0.3874468827644453,0.395,0.537,1,Fat: MAT,Itsn2
0.19101596518872024,0.6591469887289634,0.114,0.081,1,Fat: MAT,Taf1c
0.19226549639478566,-0.7232680786763219,0.123,0.162,1,Fat: MAT,Foxk12
0.19240076889746163,0.4769186654085047,0.404,0.353,1,Fat: MAT,Mea1
0.19250774815341623,-0.7166170561070664,0.333,0.364,1,Fat: MAT,Ep3002
0.19334238046618757,-0.4376829809201652,0.342,0.362,1,Fat: MAT,Ppp1cb1
0.19370919154976626,-0.6694945294276309,0.193,0.237,1,Fat: MAT,Kif21b
0.19376174174503,0.3253058574412151,0.105,0.074,1,Fat: MAT,Hif1an
0.19382140489585822,0.32406848948220146,0.088,0.133,1,Fat: MAT,Ap3s12
0.19401186621261118,-0.390548791439175,0.167,0.218,1,Fat: MAT,Mcart1
0.19429351136997203,-0.8259663989289017,0.272,0.319,1,Fat: MAT,Prr14
0.19481901175205135,-0.33919671718809097,0.211,0.264,1,Fat: MAT,Gnpat2
0.1949291975077794,-0.31352414701986664,0.105,0.151,1,Fat: MAT,Ankrd402
0.19524945857934883,-0.8878261386392126,0.105,0.147,1,Fat: MAT,Dffa2
0.19554921207683465,-0.3647058011444577,0.237,0.304,1,Fat: MAT,Taf1d2
0.19633531415131375,-0.464688090901928,0.175,0.224,1,Fat: MAT,Ufc1
0.19723218818288835,0.26495745499440826,0.237,0.187,1,Fat: MAT,Slc35b11
0.1974280573324609,-0.46539012407783886,0.105,0.149,1,Fat: MAT,Map3k82
0.19745556015654153,-0.32031813292294364,0.088,0.13,1,Fat: MAT,Commd101
0.19772019949541847,-0.4809842449651116,0.211,0.267,1,Fat: MAT,Efhd22
0.19821019082776278,-1.3133817487883745,0.105,0.142,1,Fat: MAT,Plxnc11
0.19872520363323692,-0.4720992836711826,0.149,0.196,1,Fat: MAT,Klc1
0.19903021361067505,0.4621435185185421,0.36,0.313,1,Fat: MAT,Rbms11
0.19922848315705063,-0.491171984283965,0.114,0.157,1,Fat: MAT,Lonp1
0.19940258741569236,0.48687582756073366,0.14,0.105,1,Fat: MAT,Rnf1032
0.1995719238856338,0.3512028784209349,0.316,0.267,1,Fat: MAT,BC0317812
0.19997585762722325,-0.2846107494522254,0.105,0.149,1,Fat: MAT,Rfxap1
0.20001474704354297,-1.2161287245681973,0.219,0.26,1,Fat: MAT,Kdm1a1
0.20006592310450222,-0.28062062569292046,0.368,0.432,1,Fat: MAT,Sept6
0.2001178687679906,-0.8461041246066201,0.14,0.183,1,Fat: MAT,Thoc32
0.20067104405371772,-0.9403508009427988,0.132,0.171,1,Fat: MAT,Dlg12
0.20093341645900786,-0.9517125071742507,0.14,0.182,1,Fat: MAT,Tesk11
0.20095831895313176,-0.2860995054008826,0.114,0.078,1,Fat: MAT,Hpgds
0.20120259482604955,-0.9163227947598531,0.114,0.156,1,Fat: MAT,Rhobtb22
0.20150873321273488,-0.30529858532932863,0.298,0.34,1,Fat: MAT,BC0056241
0.20169992396813088,-0.95375879497850935,0.105,0.144,1,Fat: MAT,Aak12
0.20173132322666143,-0.5194162061315097,0.175,0.225,1,Fat: MAT,Hax1
0.20204018038665952,-0.2722676420567849,0.167,0.218,1,Fat: MAT,Kcmf11
0.20271955457010118,0.2995178944963821,0.105,0.072,1,Fat: MAT,Nfam1
0.20291302798353256,0.6981294636957331,0.105,0.152,1,Fat: MAT,Atic2
0.20291334177922968,-0.6233016435612471,0.132,0.182,1,Fat: MAT,Epcam1
0.20297113624860533,-0.4988967131763413,0.114,0.154,1,Fat: MAT,Naa401
0.20337278045803533,0.45417042693179166,0.404,0.365,1,Fat: MAT,Dctn41
0.2038317992541052,-0.4515103253851911,0.079,0.117,1,Fat: MAT,Gm113462
0.20417768358591654,0.3748163178583672,0.596,0.564,1,Fat: MAT,Slc38a21
0.20456264768033394,0.7807054565700953,0.184,0.151,1,Fat: MAT,Pex71
0.2046730704231837,-0.36059006706287855,0.158,0.205,1,Fat: MAT,Ppp1r12c2
0.20491582489433094,-0.3756489087149446,0.184,0.23,1,Fat: MAT,Nxt12
0.2053153114039621,-0.7648658352233282,0.202,0.243,1,Fat: MAT,Dhx301
0.20570598527315,1.0740542238026731,0.149,0.109,1,Fat: MAT,Dcaf51
0.2057867807225269,0.5231672285981674,0.211,0.171,1,Fat: MAT,Cno2
0.2059108859727817,-0.7626262740394516,0.158,0.202,1,Fat: MAT,Zfp266
0.20640731152117603,-0.3028170344231338,0.298,0.355,1,Fat: MAT,Psmc51
0.20644237225189013,-0.47654008372539547,0.149,0.189,1,Fat: MAT,Mars3
0.20648267604568127,-0.5588720477991944,0.096,0.135,1,Fat: MAT,Foxj22
0.2066910816493059,0.5301530882767946,0.202,0.155,1,Fat: MAT,Bcl2l111
0.20703111239357166,-1.5590412076528353,0.07,0.105,1,Fat: MAT,Ipmk2
0.2073490808809368,-0.9032038044235111,0.096,0.134,1,Fat: MAT,Gar12
0.20739040404114803,-0.27166360722392735,0.447,0.499,1,Fat: MAT,Camk2d1
0.2078546843300183,-0.8652781259031674,0.175,0.127,1,Fat: MAT,Zfp6912
0.20798767720686112,0.351870334083225,0.36,0.307,1,Fat: MAT,Ddx41
0.2081382322002671,-0.6807993396071779,0.123,0.161,1,Fat: MAT,Pef11
0.2082328582696256,0.3070292968597288,0.158,0.119,1,Fat: MAT,Dusp122
0.20891772720450041,-0.33182032336678446,0.096,0.134,1,Fat: MAT,Uckl11
0.2089844081756978,0.7137284556132149,0.14,0.104,1,Fat: MAT,Mkrn21
0.20906896512168105,0.44107232749213754,0.088,0.13,1,Fat: MAT,Rrp82
0.2099169144961476,0.7953254652594883,0.219,0.184,1,Fat: MAT,Taf71
0.2100964198261784,-0.4879714461348552,0.211,0.256,1,Fat: MAT,Tbc1d12
0.21012188697852247,-1.083978360097017,0.07,0.106,1,Fat: MAT,3110056K07Rik2
0.21036824707325638,-0.3440691093471955,0.465,0.469,1,Fat: MAT,Poldip3
0.2105865473741513,-1.2773186627644055,0.07,0.105,1,Fat: MAT,Atr1
0.21061764572923017,0.8856565222499659,0.105,0.076,1,Fat: MAT,Zscan21
0.21071920650709297,-0.39319298765315747,0.158,0.209,1,Fat: MAT,Stard52
0.2108689946947668,-0.402055467657481,0.149,0.193,1,Fat: MAT,Otud12
0.2113350517677962,-0.6387378052437476,0.263,0.307,1,Fat: MAT,Nsf2
0.2113566522455016,0.25042870429874675,0.175,0.237,1,Fat: MAT,Parp21
0.21201761588788637,-0.43284239381697676,0.167,0.204,1,Fat: MAT,Aldh16a12
0.2121729356857394,0.2906411541290983,0.079,0.116,1,Fat: MAT,Nat62
0.2123605855514038,-0.6155735753647131,0.07,0.106,1,Fat: MAT,Psmg11
0.21239146466313905,-0.2713401794824861,0.07,0.106,1,Fat: MAT,Mrps311
0.21246933121062087,-0.7734044704085563,0.114,0.152,1,Fat: MAT,Reps11
0.21248015302624504,0.3396217304336262,0.088,0.128,1,Fat: MAT,Gnptab2
0.21284289901034653,-0.28214818460927393,0.465,0.493,1,Fat: MAT,Rpn21
0.21287573809484533,0.3605829469827899,0.07,0.108,1,Fat: MAT,Rps6ka52
0.21291472834179503,-0.6067053717888311,0.175,0.216,1,Fat: MAT,Usp142
0.21333678717615753,-0.5452436626111785,0.281,0.316,1,Fat: MAT,Setd52
0.21336744964158666,-0.4938260791968365,0.184,0.226,1,Fat: MAT,Itgb12
0.21348267763135298,-0.6473663568996635,0.088,0.125,1,Fat: MAT,2610301G19Rik2
0.21390007030721564,0.5007177349491458,0.158,0.206,1,Fat: MAT,Gcc21
0.21393004745907632,-0.2619259082093288,0.096,0.136,1,Fat: MAT,Naa251
0.21416759582681139,-0.5424559071773563,0.202,0.249,1,Fat: MAT,Tmem1651
0.2152897901686349,-0.3214899005340208,0.096,0.14,1,Fat: MAT,Prpf181
0.21529705890474932,-0.4712168868151076,0.246,0.182,1,Fat: MAT,Gpx3
0.21570002558308815,-0.6396718874754659,0.281,0.32,1,Fat: MAT,Qk1
0.21618124541328634,-0.6271588152009784,0.149,0.19,1,Fat: MAT,Whsc22
0.21690384189081788,-0.3921713192888907,0.167,0.216,1,Fat: MAT,Inpp4a1
0.21730993469112025,-0.7456632149897886,0.114,0.155,1,Fat: MAT,Usp422
